fifa_version,player_positions,overall,potential,fifa_age,height_cm,weight_kg,club_name,club_position,club_contract_valid_until_year,nationality_name,nation_position,preferred_foot,weak_foot,skill_moves,international_reputation,work_rate,body_type,player_tags,player_traits,pace,shooting,passing,dribbling,defending,physic,attacking_crossing,attacking_finishing,attacking_heading_accuracy,attacking_short_passing,attacking_volleys,skill_dribbling,skill_curve,skill_fk_accuracy,skill_long_passing,skill_ball_control,movement_acceleration,movement_sprint_speed,movement_agility,movement_reactions,movement_balance,power_shot_power,power_jumping,power_stamina,power_strength,power_long_shots,mentality_aggression,mentality_interceptions,mentality_positioning,mentality_vision,mentality_penalties,mentality_composure,defending_marking_awareness,defending_standing_tackle,defending_sliding_tackle,goalkeeping_diving,goalkeeping_handling,goalkeeping_kicking,goalkeeping_positioning,goalkeeping_reflexes,goalkeeping_speed,ls,st,rs,lw,lf,cf,rf,rw,lam,cam,ram,lm,lcm,cm,rcm,rm,lwb,ldm,cdm,rdm,rwb,lb,lcb,cb,rcb,rb,gk,name,age,fee,position,league
18.0,"CM, CDM",76,80,25,180,75,SPAL,CDM,2018.0,Italy,,Right,4,3,1,Medium/Medium,Normal (170-185),,"Long Shot Taker (AI), Playmaker (AI), Set Play Specialist, Takes Finesse Free Kicks",75.0,68.0,76.0,77.0,66.0,71.0,72,58,60,78,68,78,74,74,76,78,74,75,76,70,78,80,68,78,72,78,60,70,63,76,68,67.0,64,68,68,5,13,14,8,13,,69+1,69+1,69+1,73,72,72,72,73,74+1,74+1,74+1,74+1,75+1,75+1,75+1,74+1,72+1,72+1,72+1,72+1,72+1,71+1,68+1,68+1,68+1,71+1,17+1,Federico Viviani,25.0,400000.0,Defensive Midfield,Serie A
18.0,"CDM, CM",76,80,23,175,68,Fiorentina,SUB,2021.0,Uruguay,,Right,3,2,2,Medium/Medium,Normal (170-185),,Injury Prone,65.0,54.0,67.0,68.0,75.0,72.0,52,40,57,76,36,63,59,35,78,69,70,60,76,72,85,71,72,76,66,68,80,80,60,70,59,69.0,70,80,78,9,14,12,14,15,,61+1,61+1,61+1,63,64,64,64,63,67+1,67+1,67+1,65+1,72+1,72+1,72+1,65+1,71+1,75+1,75+1,75+1,71+1,72+1,73+1,73+1,73+1,72+1,19+1,Sebastián Cristóforo,23.0,2500000.0,Central Midfield,Laliga
18.0,ST,76,79,24,183,82,Saint-Étienne,ST,2021.0,France,,Right,3,3,2,High/Low,Stocky (170-185),,Speed Dribbler (AI),79.0,76.0,62.0,75.0,25.0,75.0,64,78,70,69,66,76,50,48,42,76,80,78,69,69,71,80,71,73,78,70,72,21,75,68,68,78.0,18,23,15,7,6,8,14,16,,75+1,75+1,75+1,73,74,74,74,73,72+1,72+1,72+1,72+1,63+1,63+1,63+1,72+1,52+1,48+1,48+1,48+1,52+1,48+1,44+1,44+1,44+1,48+1,17+1,Loïs Diony,24.0,10000000.0,Centre-Forward,Ligue 1
18.0,"CM, CAM, LM",76,78,26,181,76,Brighton & Hove Albion,CAM,2021.0,Germany,,Right,4,3,2,High/High,Normal (170-185),#Engine,"Injury Free, Long Shot Taker (AI), Playmaker (AI), Set Play Specialist",65.0,68.0,78.0,73.0,62.0,76.0,78,65,53,79,61,72,81,77,76,76,67,64,68,73,73,74,72,90,74,72,66,71,68,76,57,71.0,58,64,63,8,15,15,16,11,,69+1,69+1,69+1,72,71,71,71,72,73+1,73+1,73+1,74+1,75+1,75+1,75+1,74+1,72+1,72+1,72+1,72+1,72+1,70+1,66+1,66+1,66+1,70+1,19+1,Pascal Groß,26.0,3000000.0,Central Midfield,Premier League
18.0,GK,76,78,27,190,82,Leeds United,GK,2020.0,Germany,,Right,2,1,2,Medium/Medium,Normal (185+),,Cautious With Crosses,,,,,,,9,11,8,22,15,14,7,13,19,22,38,41,43,77,45,23,70,44,78,12,35,15,10,36,22,63.0,9,12,14,77,68,67,73,82,40.0,25+1,25+1,25+1,25,25,25,25,25,26+1,26+1,26+1,26+1,26+1,26+1,26+1,26+1,25+1,27+1,27+1,27+1,25+1,24+1,26+1,26+1,26+1,24+1,75+1,Felix Wiedwald,27.0,500000.0,Goalkeeper,1 Bundesliga
18.0,"RW, LW",76,78,25,182,72,Feyenoord,RW,2021.0,Netherlands,,Left,3,3,1,Medium/Low,Lean (170-185),,"Early Crosser, Long Shot Taker (AI), Playmaker (AI), Technical Dribbler (AI)",75.0,76.0,73.0,79.0,37.0,57.0,75,73,50,72,68,79,84,70,69,80,77,73,83,69,70,79,53,68,58,83,42,37,74,72,65,69.0,35,36,30,9,11,7,7,15,,72+1,72+1,72+1,76,75,75,75,76,75+1,75+1,75+1,74+1,70+1,70+1,70+1,74+1,59+1,55+1,55+1,55+1,59+1,55+1,46+1,46+1,46+1,55+1,17+1,Steven Berghuis,25.0,6500000.0,Right Winger,Premier League
18.0,RB,76,78,25,177,70,Hannover 96,RB,2020.0,Germany,,Right,3,2,2,High/Medium,Lean (170-185),,,73.0,48.0,67.0,76.0,74.0,68.0,75,49,46,76,30,76,68,44,54,76,78,69,77,77,77,54,75,77,59,40,75,70,68,59,49,74.0,81,78,77,12,13,14,10,12,,62+1,62+1,62+1,70,67,67,67,70,68+1,68+1,68+1,71+1,68+1,68+1,68+1,71+1,76+1,72+1,72+1,72+1,76+1,75+1,71+1,71+1,71+1,75+1,19+1,Julian Korb,25.0,3000000.0,Right-Back,1 Bundesliga
18.0,"RM, LM, ST",76,77,26,180,74,Milan,LW,2018.0,Italy,,Right,3,3,2,High/Medium,Lean (170-185),,,77.0,74.0,70.0,76.0,28.0,69.0,72,76,75,75,75,77,65,61,62,75,77,77,78,77,64,76,71,73,66,66,70,30,78,71,81,74.0,13,26,24,11,6,8,12,6,,75+1,75+1,75+1,75,76,76,76,75,74+1,74+1,74+1,75+1,68+1,68+1,68+1,75+1,56+1,53+1,53+1,53+1,56+1,52+1,46+1,46+1,46+1,52+1,16+1,Fabio Borini,26.0,500000.0,Left Winger,Serie A
18.0,CB,76,77,27,192,84,Girona,CB,2021.0,Colombia,,Right,3,2,1,Medium/High,Normal (185+),,,54.0,44.0,59.0,49.0,75.0,77.0,51,39,77,73,44,40,51,42,61,63,51,57,53,62,42,56,75,60,84,42,79,74,33,49,52,70.0,75,77,73,11,15,12,9,12,,54+1,54+1,54+1,51,51,51,51,51,53+1,53+1,53+1,53+1,59+1,59+1,59+1,53+1,65+1,70+1,70+1,70+1,65+1,67+1,75+1,75+1,75+1,67+1,17+1,Bernardo Espinosa,27.0,4500000.0,Centre-Back,Laliga
18.0,ST,76,77,27,182,80,SPAL,SUB,2018.0,Italy,,Right,4,3,2,Medium/Medium,Normal (170-185),,"Dives Into Tackles (AI), Beat Offside Trap, Power Header",76.0,70.0,56.0,72.0,22.0,78.0,52,79,77,66,77,69,70,47,35,76,77,75,78,74,71,73,90,72,78,41,83,21,82,59,79,77.0,12,16,16,15,15,10,13,5,,75+1,75+1,75+1,70,72,72,72,70,68+1,68+1,68+1,69+1,59+1,59+1,59+1,69+1,49+1,46+1,46+1,46+1,49+1,46+1,44+1,44+1,44+1,46+1,19+1,Alberto Paloschi,27.0,2000000.0,Centre-Forward,Serie A
18.0,"ST, LM, RM",76,77,26,183,78,Bayer 04 Leverkusen,RM,2019.0,Switzerland,LAM,Right,3,3,2,Medium/Medium,Normal (170-185),,Technical Dribbler (AI),76.0,76.0,71.0,79.0,39.0,71.0,69,74,60,74,77,80,73,62,62,77,75,76,79,78,78,81,64,75,71,74,68,42,78,74,69,71.0,29,40,36,13,14,8,15,16,,75+1,75+1,75+1,76,76,76,76,76,76+1,76+1,76+1,75+1,71+1,71+1,71+1,75+1,61+1,59+1,59+1,59+1,61+1,57+1,52+1,52+1,52+1,57+1,21+1,Admir Mehmedi,26.0,8000000.0,Second Striker,1 Bundesliga
18.0,"CM, CDM, LM",76,77,27,184,76,Strasbourg,RDM,2020.0,France,,Right,4,3,2,High/Medium,Lean (170-185),,Technical Dribbler (AI),70.0,71.0,76.0,73.0,67.0,75.0,74,70,57,80,63,73,72,67,75,77,67,72,65,78,63,74,61,79,73,71,76,65,68,73,76,80.0,63,75,68,8,8,14,15,11,,71+1,71+1,71+1,73,73,73,73,73,74+1,74+1,74+1,74+1,75+1,75+1,75+1,74+1,73+1,73+1,73+1,73+1,73+1,71+1,69+1,69+1,69+1,71+1,18+1,Jonas Martin,27.0,1500000.0,Central Midfield,Laliga
18.0,ST,76,77,27,178,69,Genoa,ST,2018.0,Italy,,Left,3,2,2,High/Medium,Normal (170-185),,Beat Offside Trap,84.0,73.0,58.0,77.0,24.0,69.0,50,80,78,68,76,75,68,69,34,77,82,85,85,72,78,70,78,74,61,58,78,19,79,61,72,72.0,19,15,18,9,15,15,11,12,,75+1,75+1,75+1,73,74,74,74,73,71+1,71+1,71+1,70+1,61+1,61+1,61+1,70+1,50+1,46+1,46+1,46+1,50+1,47+1,43+1,43+1,43+1,47+1,19+1,Gianluca Lapadula,27.0,250000.0,Centre-Forward,Serie A
18.0,"ST, RM",76,77,26,185,80,Hamburger SV,RM,2021.0,Germany,,Right,4,2,2,Medium/High,Normal (185+),,"Beat Offside Trap, Speed Dribbler (AI)",75.0,77.0,68.0,66.0,53.0,82.0,78,78,71,71,74,68,54,52,54,64,69,79,62,76,60,81,82,87,81,76,79,50,77,70,50,68.0,46,56,48,14,14,13,15,11,,75+1,75+1,75+1,72,72,72,72,72,70+1,70+1,70+1,72+1,68+1,68+1,68+1,72+1,66+1,63+1,63+1,63+1,66+1,64+1,62+1,62+1,62+1,64+1,20+1,André Hahn,26.0,6000000.0,Right Winger,1 Bundesliga
18.0,ST,76,77,26,186,86,SC Freiburg,RW,2020.0,Germany,,Right,4,2,1,High/High,Normal (185+),,Backs Into Player,75.0,77.0,60.0,69.0,36.0,80.0,54,79,69,68,73,71,59,44,48,68,72,77,68,74,59,81,65,80,81,72,80,36,77,63,66,69.0,27,35,28,15,7,6,16,16,,75+1,75+1,75+1,70,72,72,72,70,70+1,70+1,70+1,69+1,64+1,64+1,64+1,69+1,55+1,54+1,54+1,54+1,55+1,53+1,51+1,51+1,51+1,53+1,20+1,Florian Niederlechner,26.0,2300000.0,Centre-Forward,1 Bundesliga
18.0,"ST, RW",76,77,27,174,74,Tigres UANL,RS,2018.0,Ecuador,RS,Right,3,3,2,High/Medium,Lean (170-185),,"Power Free-Kick, Beat Offside Trap, Speed Dribbler (AI), Power Header",85.0,76.0,66.0,74.0,43.0,70.0,70,75,74,68,61,75,71,65,63,72,86,85,76,72,74,84,90,85,68,74,50,42,73,62,70,75.0,37,40,42,9,12,16,9,8,,75+1,75+1,75+1,74,74,74,74,74,71+1,71+1,71+1,73+1,67+1,67+1,67+1,73+1,62+1,57+1,57+1,57+1,62+1,60+1,54+1,54+1,54+1,60+1,17+1,Enner Valencia,27.0,5500000.0,Right Winger,Premier League
18.0,GK,76,76,30,184,86,Villarreal,GK,2021.0,Spain,,Right,3,1,1,Medium/Medium,Normal (170-185),,,,,,,,,17,13,12,35,23,14,24,12,40,18,58,55,57,75,65,22,77,43,74,22,40,26,14,41,21,52.0,11,14,15,80,71,68,72,79,56.0,28+1,28+1,28+1,30,29,29,29,30,32+1,32+1,32+1,32+1,33+1,33+1,33+1,32+1,30+1,32+1,32+1,32+1,30+1,30+1,30+1,30+1,30+1,30+1,75+1,Andrés Fernández,30.0,2000000.0,Goalkeeper,Laliga
18.0,CB,76,76,32,185,80,RB Leipzig,SUB,2019.0,Germany,,Left,3,2,2,Medium/Medium,Lean (185+),,,62.0,37.0,56.0,57.0,78.0,69.0,49,38,76,68,26,51,25,32,63,63,62,62,56,78,57,44,79,65,72,28,66,79,44,52,46,74.0,81,75,76,12,10,16,14,7,,55+1,55+1,55+1,55,55,55,55,55,56+1,56+1,56+1,58+1,61+1,61+1,61+1,58+1,68+1,71+1,71+1,71+1,68+1,70+1,75+1,75+1,75+1,70+1,18+1,Marvin Compper,32.0,1140000.0,Centre-Back,1 Bundesliga
18.0,"LB, LM",76,76,28,181,72,Beşiktaş,LB,2020.0,Turkey,,Left,2,3,2,High/Medium,Lean (170-185),,"Early Crosser, Long Shot Taker (AI), Technical Dribbler (AI), Takes Finesse Free Kicks",80.0,74.0,77.0,80.0,69.0,76.0,84,67,62,74,76,82,84,84,74,78,80,80,77,78,70,81,78,84,66,80,88,72,79,72,74,77.0,65,73,73,11,12,10,7,13,,75+1,75+1,75+1,78-2,77-1,77-1,77-1,78-2,76,76,76,78-2,76,76,76,78-2,77-1,74+1,74+1,74+1,77-1,75+1,72+1,72+1,72+1,75+1,18+1,Caner Erkin,28.0,750000.0,Left-Back,Serie A
18.0,"CM, CDM",76,76,31,175,72,Cagliari,CM,2019.0,Italy,,Right,4,2,2,Medium/Medium,Normal (170-185),,"Long Passer (AI), Playmaker (AI)",66.0,66.0,80.0,74.0,62.0,64.0,76,58,48,82,70,71,76,78,82,79,67,65,73,70,78,74,49,68,64,74,62,70,62,80,72,73.0,58,66,60,11,9,7,12,11,,66+1,66+1,66+1,71,71,71,71,71,74+1,74+1,74+1,73+1,75+1,75+1,75+1,73+1,70+1,71+1,71+1,71+1,70+1,68+1,64+1,64+1,64+1,68+1,17+1,Luca Cigarini,31.0,2260000.0,Defensive Midfield,Serie A
18.0,"CM, CDM",76,76,29,175,69,Anderlecht,SUB,2022.0,Belgium,,Right,4,2,2,Medium/High,Normal (170-185),,Playmaker (AI),65.0,64.0,77.0,75.0,67.0,62.0,74,57,52,80,67,73,74,73,77,78,64,65,76,72,78,69,62,68,56,71,68,73,66,77,76,76.0,63,72,68,10,14,15,14,7,,66+1,66+1,66+1,71,70,70,70,71,73+1,73+1,73+1,72+1,75+1,75+1,75+1,72+1,71+1,72+1,72+1,72+1,71+1,70+1,67+1,67+1,67+1,70+1,18+1,Sven Kums,29.0,6500000.0,Central Midfield,Premier League
18.0,"RM, RB",76,76,31,187,79,Fenerbahçe,RM,2020.0,Morocco,,Right,4,3,2,High/Medium,Lean (185+),,Technical Dribbler (AI),78.0,66.0,73.0,79.0,52.0,72.0,78,65,47,77,62,82,75,62,67,79,76,79,77,73,65,70,74,67,76,68,70,53,75,69,52,76.0,49,55,50,6,8,8,15,13,,71+1,71+1,71+1,76,74,74,74,76,75+1,75+1,75+1,75+1,71+1,71+1,71+1,75+1,67+1,65+1,65+1,65+1,67+1,64+1,60+1,60+1,60+1,64+1,17+1,Nabil Dirar,31.0,3500000.0,Right Winger,Ligue 1
18.0,"CM, CDM, CAM",76,76,28,183,77,FSV Mainz 05,RDM,2019.0,Switzerland,SUB,Right,3,2,1,Medium/Medium,Normal (170-185),,,66.0,73.0,76.0,72.0,70.0,73.0,74,68,71,77,76,70,71,65,75,75,64,67,73,70,68,80,67,85,72,74,61,73,76,80,74,75.0,67,70,69,12,15,8,11,14,,72+1,72+1,72+1,72,73,73,73,72,74+1,74+1,74+1,73+1,75+1,75+1,75+1,73+1,73+1,73+1,73+1,73+1,73+1,72+1,70+1,70+1,70+1,72+1,19+1,Fabian Frei,28.0,1500000.0,Defensive Midfield,1 Bundesliga
18.0,RB,76,76,29,183,69,Cagliari,RB,2020.0,Netherlands,,Right,3,3,2,Medium/Medium,Lean (170-185),,"Early Crosser, Technical Dribbler (AI)",79.0,64.0,71.0,75.0,73.0,75.0,78,60,69,75,57,75,55,22,71,76,78,79,74,78,69,74,83,74,74,68,75,69,74,71,43,72.0,73,75,75,11,15,7,6,7,,72+1,72+1,72+1,74,73,73,73,74,73+1,73+1,73+1,75+1,73+1,73+1,73+1,75+1,75+1,74+1,74+1,74+1,75+1,75+1,74+1,74+1,74+1,75+1,17+1,Gregory van der Wiel,29.0,1000000.0,Right-Back,Serie A
18.0,"CB, RB",76,76,32,187,82,Genoa,CB,2020.0,Italy,,Right,3,2,2,Medium/High,Normal (185+),,Power Header,62.0,44.0,46.0,53.0,77.0,77.0,35,29,76,58,34,50,42,36,58,54,62,62,58,70,50,65,79,65,83,60,76,76,32,28,45,74.0,77,78,77,5,5,5,5,5,,53+1,53+1,53+1,48,50,50,50,48,49+1,49+1,49+1,50+1,54+1,54+1,54+1,50+1,64+1,67+1,67+1,67+1,64+1,67+1,75+1,75+1,75+1,67+1,12+1,Luca Rossettini,32.0,2000000.0,Centre-Back,Serie A
18.0,"CM, CAM",76,76,28,185,76,Ajax,SUB,2020.0,Netherlands,,Right,4,2,2,High/Medium,Normal (185+),,Injury Prone,61.0,78.0,73.0,74.0,58.0,74.0,63,77,82,76,81,73,66,69,77,78,63,60,67,79,60,80,80,80,74,80,64,60,78,75,72,79.0,47,60,55,10,11,14,16,10,,76,76,76,73,75,75,75,73,75+1,75+1,75+1,73+1,75+1,75+1,75+1,73+1,66+1,68+1,68+1,68+1,66+1,65+1,65+1,65+1,65+1,65+1,19+1,Siem de Jong,28.0,2300000.0,Attacking Midfield,Premier League
18.0,"CM, CAM, CDM",76,76,27,175,67,Watford,CAM,2022.0,England,,Right,3,3,2,Medium/Medium,Normal (170-185),,,67.0,69.0,75.0,75.0,58.0,65.0,74,64,48,78,68,74,59,62,77,77,64,70,72,77,77,74,62,73,58,75,71,65,74,77,72,69.0,47,71,52,15,11,9,12,13,,69+1,69+1,69+1,73,73,73,73,73,75+1,75+1,75+1,74+1,75+1,75+1,75+1,74+1,69+1,69+1,69+1,69+1,69+1,66+1,62+1,62+1,62+1,66+1,20+1,Tom Cleverley,27.0,9300000.0,Central Midfield,Premier League
18.0,RM,76,76,27,178,74,SC Freiburg,SUB,2019.0,France,,Right,3,2,1,High/Medium,Normal (170-185),,"Early Crosser, Speed Dribbler (AI), Set Play Specialist",85.0,72.0,74.0,72.0,37.0,67.0,76,70,50,75,59,72,74,58,74,71,83,87,78,76,66,82,53,83,73,76,35,40,70,73,48,73.0,36,33,35,10,10,12,15,14,,72+1,72+1,72+1,74,74,74,74,74,74+1,74+1,74+1,75+1,70+1,70+1,70+1,75+1,62+1,57+1,57+1,57+1,62+1,58+1,48+1,48+1,48+1,58+1,19+1,Yoric Ravet,27.0,3500000.0,Right Winger,1 Bundesliga
18.0,"CB, RB",76,76,29,184,81,Chievo,SUB,2018.0,Serbia,,Right,2,2,2,High/Medium,Lean (170-185),,,70.0,38.0,59.0,65.0,77.0,77.0,70,22,68,64,25,62,31,37,66,68,69,71,66,70,66,70,74,72,78,41,80,76,56,46,41,67.0,76,80,80,8,12,15,12,5,,57+1,57+1,57+1,59,58,58,58,59,58+1,58+1,58+1,62+1,62+1,62+1,62+1,62+1,72+1,72+1,72+1,72+1,72+1,73+1,75+1,75+1,75+1,73+1,16+1,Nenad Tomović,30.0,300000.0,Centre-Back,Serie A
18.0,CB,76,76,29,188,90,Nantes,SUB,2021.0,France,,Left,3,2,2,Medium/High,Stocky (185+),#Strength,"Dives Into Tackles (AI), Long Passer (AI), Power Header",59.0,50.0,60.0,58.0,75.0,83.0,61,41,68,68,45,57,36,41,68,60,53,63,62,69,32,75,74,72,89,57,85,75,22,52,45,73.0,75,78,75,15,16,10,15,6,,56+1,56+1,56+1,55,54,54,54,55,56+1,56+1,56+1,57+1,61+1,61+1,61+1,57+1,69+1,72+1,72+1,72+1,69+1,70+1,75+1,75+1,75+1,70+1,19+1,Nicolas Pallois,29.0,2000000.0,Centre-Back,Ligue 1
18.0,CB,75,86,21,183,70,Zenit St. Petersburg,LCB,2022.0,Argentina,,Right,2,2,1,Medium/High,Lean (170-185),,"Dives Into Tackles (AI), Long Shot Taker (AI)",79.0,42.0,61.0,67.0,75.0,72.0,48,28,66,74,36,65,44,34,75,71,78,79,70,70,63,63,73,72,72,48,71,77,46,50,68,64.0,76,74,77,6,11,12,14,8,,58+1,58+1,58+1,60,60,60,60,60,62+1,62+1,62+1,63+1,66+1,66+1,66+1,63+1,71+1,73+1,73+1,73+1,71+1,72+1,74+1,74+1,74+1,72+1,16+1,Emanuel Mammana,21.0,16000000.0,Centre-Back,Ligue 1
18.0,ST,75,86,20,185,82,Leicester City,SUB,2022.0,Nigeria,,Left,3,3,1,High/Medium,Normal (185+),,"Avoids Using Weaker Foot, Beat Offside Trap, Finesse Shot",84.0,75.0,60.0,74.0,22.0,68.0,48,79,60,66,69,73,67,53,58,75,84,84,78,70,68,76,58,68,74,66,56,17,79,65,74,72.0,15,22,12,8,7,7,11,15,,74+1,74+1,74+1,72,74,74,74,72,72+1,72+1,72+1,70+1,63+1,63+1,63+1,70+1,48+1,47+1,47+1,47+1,48+1,45+1,40+1,40+1,40+1,45+1,17+1,Kelechi Iheanacho,20.0,27700000.0,Centre-Forward,Premier League
18.0,"CB, LB",75,85,22,180,75,AFC Bournemouth,LCB,2022.0,Netherlands,,Left,3,2,1,Medium/Medium,Lean (170-185),,,76.0,49.0,67.0,66.0,75.0,74.0,64,41,69,75,52,63,63,59,72,69,75,76,66,73,63,63,78,75,76,56,67,76,44,53,48,68.0,75,77,74,10,7,7,16,10,,61+1,61+1,61+1,63,61,61,61,63,63+1,63+1,63+1,65+1,67+1,67+1,67+1,65+1,73+1,73+1,73+1,73+1,73+1,73+1,74+1,74+1,74+1,73+1,17+1,Nathan Aké,22.0,22800000.0,Centre-Back,Premier League
18.0,LB,75,85,19,184,78,Real Madrid,SUB,2023.0,France,,Left,3,2,1,Medium/Medium,Normal (170-185),,,84.0,56.0,63.0,75.0,72.0,76.0,75,50,68,72,62,78,63,58,52,74,82,85,75,64,61,74,62,77,78,54,75,67,50,47,41,65.0,71,74,78,12,10,7,7,7,,66+1,66+1,66+1,68,66,66,66,68,65+1,65+1,65+1,69+1,64+1,64+1,64+1,69+1,74+1,69+1,69+1,69+1,74+1,74+1,72+1,72+1,72+1,74+1,15+1,Theo Hernández,19.0,24000000.0,Left-Back,Laliga
18.0,LM,75,85,20,175,59,Anderlecht,LM,2018.0,Nigeria,,Right,4,3,2,High/High,Lean (170-185),#Acrobat,"Speed Dribbler (AI), Technical Dribbler (AI)",89.0,73.0,65.0,81.0,27.0,54.0,69,77,57,67,69,83,58,45,63,76,90,88,91,68,78,70,81,71,44,72,53,18,69,67,65,68.0,13,38,25,12,9,9,6,11,,71+1,71+1,71+1,76,74,74,74,76,74+1,74+1,74+1,74+1,66+1,66+1,66+1,74+1,55+1,49+1,49+1,49+1,55+1,51+1,41+1,41+1,41+1,51+1,16+1,Henry Onyekuru,20.0,8000000.0,Left Winger,Premier League
18.0,"CDM, CM",75,84,22,185,76,Watford,LDM,2022.0,England,,Right,3,2,1,Medium/Medium,Normal (185+),,,67.0,61.0,70.0,72.0,72.0,73.0,58,55,71,77,53,70,51,38,79,76,69,65,74,69,58,71,71,72,75,67,72,70,62,76,49,71.0,72,74,71,12,9,15,8,8,,67+1,67+1,67+1,68,69,69,69,68,71+1,71+1,71+1,69+1,73+1,73+1,73+1,69+1,70+1,74+1,74+1,74+1,70+1,70+1,72+1,72+1,72+1,70+1,16+1,Nathaniel Chalobah,22.0,6300000.0,Defensive Midfield,Premier League
18.0,CM,75,84,22,185,74,Watford,SUB,2022.0,England,,Left,3,3,1,Medium/Medium,Lean (185+),,Technical Dribbler (AI),66.0,59.0,72.0,77.0,65.0,65.0,64,61,58,77,46,77,56,48,73,78,68,65,73,75,78,58,54,74,61,56,67,62,68,79,60,78.0,67,68,67,7,15,12,9,12,,66+1,66+1,66+1,71,71,71,71,71,73+1,73+1,73+1,72+1,74+1,74+1,74+1,72+1,70+1,71+1,71+1,71+1,70+1,68+1,66+1,66+1,66+1,68+1,18+1,Will Hughes,22.0,9100000.0,Central Midfield,Premier League
18.0,"CM, CDM",75,83,22,180,70,Benevento,RCM,2018.0,Italy,,Right,3,3,2,Medium/Medium,Lean (170-185),,Long Shot Taker (AI),70.0,69.0,74.0,74.0,68.0,69.0,70,66,63,78,65,72,67,69,75,77,70,70,73,70,75,75,55,74,65,75,74,71,67,73,52,68.0,66,70,68,7,10,11,12,9,,70+1,70+1,70+1,72,72,72,72,72,73+1,73+1,73+1,72+1,74+1,74+1,74+1,72+1,71+1,72+1,72+1,72+1,71+1,71+1,69+1,69+1,69+1,71+1,16+1,Danilo Cataldi,22.0,2000000.0,Central Midfield,Serie A
18.0,"RM, RB",75,83,23,184,76,Milan,RB,2022.0,Italy,SUB,Right,2,2,2,High/High,Lean (170-185),#Engine,Speed Dribbler (AI),81.0,56.0,69.0,73.0,71.0,70.0,75,58,64,75,59,71,63,32,68,75,78,84,78,76,68,62,53,92,59,43,73,73,73,63,40,72.0,68,74,74,9,13,13,9,10,,68+1,68+1,68+1,71,70,70,70,71,70+1,70+1,70+1,74+1,71+1,71+1,71+1,74+1,76+1,73+1,73+1,73+1,76+1,76+1,70+1,70+1,70+1,76+1,18+1,Andrea Conti,23.0,24000000.0,Right-Back,Serie A
18.0,RW,75,83,21,177,73,Vitesse,RW,2020.0,Kosovo,,Right,4,3,1,High/Medium,Normal (170-185),#Speedster,Technical Dribbler (AI),90.0,68.0,68.0,78.0,29.0,62.0,72,68,50,68,68,78,71,45,66,77,93,87,89,69,76,73,41,75,56,69,67,26,68,72,45,72.0,21,29,36,7,14,7,14,6,,70+1,70+1,70+1,75,73,73,73,75,73+1,73+1,73+1,75+1,67+1,67+1,67+1,75+1,58+1,52+1,52+1,52+1,58+1,54+1,43+1,43+1,43+1,54+1,17+1,Milot Rashica,21.0,7000000.0,Left Winger,1 Bundesliga
18.0,"LM, LW, ST, CAM",75,82,23,182,80,FSV Mainz 05,LM,2021.0,Denmark,,Right,4,3,2,High/Low,Normal (170-185),,"Injury Prone, Selfish, Finesse Shot, Technical Dribbler (AI)",77.0,71.0,72.0,76.0,35.0,64.0,64,71,55,80,73,76,68,65,68,78,76,77,77,74,68,74,56,68,64,69,60,39,74,73,63,71.0,30,36,20,13,14,6,14,15,,72+1,72+1,72+1,74,75,75,75,74,75+1,75+1,75+1,74+1,71+1,71+1,71+1,74+1,57+1,57+1,57+1,57+1,57+1,53+1,48+1,48+1,48+1,53+1,20+1,Viktor Fischer,23.0,3000000.0,Left Winger,1 Bundesliga
18.0,GK,75,82,23,190,88,RB Leipzig,SUB,2021.0,Switzerland,,Right,3,1,1,Medium/Medium,Normal (185+),,Comes For Crosses,,,,,,,13,10,18,25,19,18,14,20,22,24,43,41,60,71,57,22,71,24,73,14,30,13,13,65,20,30.0,11,18,12,79,73,68,71,78,42.0,26+1,26+1,26+1,29,29,29,29,29,32+1,32+1,32+1,29+1,30+1,30+1,30+1,29+1,24+1,27+1,27+1,27+1,24+1,24+1,27+1,27+1,27+1,24+1,74+1,Yvon Mvogo,23.0,5000000.0,Goalkeeper,1 Bundesliga
18.0,"CAM, LW, RW",75,82,23,170,62,Benevento,RM,2018.0,Italy,,Left,4,4,1,High/Medium,Normal (170-),,"Flair, Technical Dribbler (AI)",86.0,67.0,73.0,76.0,29.0,49.0,62,65,43,80,65,75,75,67,73,75,85,86,88,61,77,68,37,71,42,74,44,32,65,72,60,82.0,28,26,24,13,6,9,12,6,,66+1,66+1,66+1,73,72,72,72,73,74+1,74+1,74+1,73+1,68+1,68+1,68+1,73+1,56+1,53+1,53+1,53+1,56+1,51+1,39+1,39+1,39+1,51+1,15+1,Amato Ciciretti,24.0,280000.0,Right Winger,Serie A
18.0,"RB, LB, RM",75,82,22,182,71,Borussia Dortmund,LB,2022.0,Germany,,Right,4,2,1,Medium/Medium,Lean (170-185),,,84.0,36.0,62.0,69.0,73.0,69.0,72,34,62,72,37,68,39,32,60,70,79,88,73,71,70,39,84,74,68,33,62,73,56,48,39,58.0,74,74,73,10,13,10,11,12,,57+1,57+1,57+1,64,61,61,61,64,62+1,62+1,62+1,67+1,64+1,64+1,64+1,67+1,74+1,70+1,70+1,70+1,74+1,74+1,71+1,71+1,71+1,74+1,18+1,Jeremy Toljan,23.0,7000000.0,Right-Back,1 Bundesliga
