club,name,age,nationality,position,short_pos,fee,dealing_club,dealing_country,movement,window,league,season,is_loan,loan_status
VfB Stuttgart,Anastasios Donis,20,Greece,Centre-Forward,CF,1250000.0,Juventus,Italy,in,summer,1 Bundesliga,2017,False,
VfB Stuttgart,Ron-Robert Zieler,28,Germany,Goalkeeper,GK,7000000.0,Leicester,England,in,summer,1 Bundesliga,2017,False,
VfB Stuttgart,Aílton,22,Brazil,Left-Back,LB,800000.0,Estoril Praia,Portugal,in,summer,1 Bundesliga,2017,False,
VfB Stuttgart,Andreas Beck,30,Germany,Right-Back,RB,3000000.0,Besiktas,Turkey,in,summer,1 Bundesliga,2017,False,
VfB Stuttgart,Orel Mangala,19,Belgium,Defensive Midfield,DM,,Anderlecht U21,Belgium,in,summer,1 Bundesliga,2017,False,
VfB Stuttgart,Alexander Meyer,26,Germany,Goalkeeper,GK,175000.0,Energie Cottbus,Germany,in,summer,1 Bundesliga,2017,False,
VfB Stuttgart,Dennis Aogo,30,Germany,Defensive Midfield,DM,1500000.0,FC Schalke 04,Germany,in,summer,1 Bundesliga,2017,False,
VfB Stuttgart,Holger Badstuber,28,Germany,Centre-Back,CB,2500000.0,FC Bayern,Germany,in,summer,1 Bundesliga,2017,False,
VfB Stuttgart,Dzenis Burnic,19,Germany,Defensive Midfield,DM,250000.0,Bor. Dortmund,Germany,in,summer,1 Bundesliga,2017,True,free loan
VfB Stuttgart,Alexandru Maxim,26,Romania,Attacking Midfield,AM,2500000.0,1.FSV Mainz 05,Germany,out,summer,1 Bundesliga,2017,False,
VfB Stuttgart,Toni Sunjic,28,Bosnia-Herzegovina,Centre-Back,CB,700000.0,Dinamo Moscow,Russia,out,summer,1 Bundesliga,2017,False,
VfB Stuttgart,Mitchell Langerak,29,Australia,Goalkeeper,GK,1500000.0,Levante,Spain,out,summer,1 Bundesliga,2017,False,
VfB Stuttgart,Jean Zimmer,23,Germany,Right-Back,RB,1250000.0,F. Düsseldorf,Germany,out,summer,1 Bundesliga,2017,True,loan with fee
VfB Stuttgart,Tobias Werner,32,Germany,Left Winger,LW,750000.0,1.FC Nuremberg,Germany,out,summer,1 Bundesliga,2017,True,loan with fee
VfB Stuttgart,Julian Green,22,United States,Central Midfield,CM,700000.0,Greuther Fürth,Germany,out,summer,1 Bundesliga,2017,True,loan with fee
VfB Stuttgart,Benjamin Uphoff,23,Germany,Goalkeeper,GK,200000.0,Karlsruher SC,Germany,out,summer,1 Bundesliga,2017,False,
VfB Stuttgart,Boris Tashchy,23,Ukraine,Centre-Forward,CF,400000.0,MSV Duisburg,Germany,out,summer,1 Bundesliga,2017,False,
VfB Stuttgart,Florian Klein,30,Austria,Right-Back,RB,800000.0,Austria Vienna,Austria,out,summer,1 Bundesliga,2017,False,
VfB Stuttgart,Jérôme Onguéné,19,Cameroon,Centre-Back,CB,2000000.0,RB Salzburg,Austria,out,summer,1 Bundesliga,2017,True,free loan
VfB Stuttgart,Nunoo Sarpei,19,Ghana,Defensive Midfield,DM,100000.0,FK Senica,Slovakia,out,summer,1 Bundesliga,2017,True,free loan
VfB Stuttgart,Mario Gómez,32,Germany,Centre-Forward,CF,6000000.0,VfL Wolfsburg,Germany,in,winter,1 Bundesliga,2017,False,
VfB Stuttgart,Erik Thommy,23,Germany,Left Midfield,LM,750000.0,FC Augsburg,Germany,in,winter,1 Bundesliga,2017,False,
VfB Stuttgart,Jacob Bruun Larsen,19,Denmark,Left Winger,LW,500000.0,Bor. Dortmund,Germany,in,winter,1 Bundesliga,2017,True,loan with fee
VfB Stuttgart,Simon Terodde,29,Germany,Centre-Forward,CF,3000000.0,1. FC Köln,Germany,out,winter,1 Bundesliga,2017,False,
VfB Stuttgart,Anto Grgic,21,Switzerland,Central Midfield,CM,1500000.0,FC Sion,Switzerland,out,winter,1 Bundesliga,2017,True,free loan
VfB Stuttgart,Aílton,22,Brazil,Left-Back,LB,800000.0,Estoril Praia,Portugal,out,winter,1 Bundesliga,2017,True,free loan
VfB Stuttgart,Ebenezer Ofori,22,Ghana,Defensive Midfield,DM,1500000.0,NYCFC,United States,out,winter,1 Bundesliga,2017,True,free loan
VfL Wolfsburg,John Anthony Brooks,24,United States,Centre-Back,CB,14000000.0,Hertha BSC,Germany,in,summer,1 Bundesliga,2017,False,
VfL Wolfsburg,Ignacio Camacho,27,Spain,Defensive Midfield,DM,10000000.0,Málaga CF,Spain,in,summer,1 Bundesliga,2017,False,
VfL Wolfsburg,Landry Dimata,19,Belgium,Centre-Forward,CF,6500000.0,KV Oostende,Belgium,in,summer,1 Bundesliga,2017,False,
VfL Wolfsburg,Divock Origi,22,Belgium,Centre-Forward,CF,12000000.0,Liverpool,England,in,summer,1 Bundesliga,2017,True,loan with fee
VfL Wolfsburg,William,22,Brazil,Right-Back,RB,2750000.0,Internacional,Brazil,in,summer,1 Bundesliga,2017,False,
VfL Wolfsburg,Marcel Tisserand,24,DR Congo,Centre-Back,CB,3000000.0,FC Ingolstadt,Germany,in,summer,1 Bundesliga,2017,True,loan with fee
VfL Wolfsburg,Marvin Stefaniak,22,Germany,Attacking Midfield,AM,1500000.0,Dynamo Dresden,Germany,in,summer,1 Bundesliga,2017,False,
VfL Wolfsburg,Kaylen Hinds,19,England,Second Striker,SS,,Arsenal U23,England,in,summer,1 Bundesliga,2017,False,
VfL Wolfsburg,Paul Verhaegh,33,Netherlands,Right-Back,RB,1000000.0,FC Augsburg,Germany,in,summer,1 Bundesliga,2017,False,
VfL Wolfsburg,Felix Uduokhai,19,Germany,Centre-Back,CB,800000.0,1860 Munich,Germany,in,summer,1 Bundesliga,2017,False,
VfL Wolfsburg,Ricardo Rodríguez,24,Switzerland,Left-Back,LB,17000000.0,AC Milan,Italy,out,summer,1 Bundesliga,2017,False,
VfL Wolfsburg,Luiz Gustavo,29,Brazil,Defensive Midfield,DM,12000000.0,Marseille,France,out,summer,1 Bundesliga,2017,False,
VfL Wolfsburg,Jannes Horn,20,Germany,Left-Back,LB,4000000.0,1. FC Köln,Germany,out,summer,1 Bundesliga,2017,False,
VfL Wolfsburg,Vieirinha,31,Portugal,Right-Back,RB,3500000.0,PAOK Salonika,Greece,out,summer,1 Bundesliga,2017,False,
VfL Wolfsburg,Diego Benaglio,33,Switzerland,Goalkeeper,GK,1000000.0,Monaco,France,out,summer,1 Bundesliga,2017,False,
VfL Wolfsburg,Carlos Ascues,25,Peru,Central Midfield,CM,500000.0,Alianza Lima,Peru,out,summer,1 Bundesliga,2017,False,
VfL Wolfsburg,Amara Condé,20,Germany,Central Midfield,CM,150000.0,Holstein Kiel,Germany,out,summer,1 Bundesliga,2017,True,free loan
VfL Wolfsburg,Francisco Rodríguez,21,Switzerland,Attacking Midfield,AM,700000.0,FC Luzern,Switzerland,out,summer,1 Bundesliga,2017,False,
VfL Wolfsburg,Patrick Drewes,24,Germany,Goalkeeper,GK,150000.0,Würzb. Kickers,Germany,out,summer,1 Bundesliga,2017,False,
VfL Wolfsburg,Leandro Putaro,20,Germany,Left Winger,LW,300000.0,Arm. Bielefeld,Germany,out,summer,1 Bundesliga,2017,False,
VfL Wolfsburg,Ismail Azzaoui,19,Belgium,Right Winger,RW,250000.0,Willem II,Netherlands,out,summer,1 Bundesliga,2017,True,free loan
VfL Wolfsburg,Christian Träsch,29,Germany,Defensive Midfield,DM,2000000.0,FC Ingolstadt,Germany,out,summer,1 Bundesliga,2017,False,
VfL Wolfsburg,Paul Seguin,22,Germany,Central Midfield,CM,2000000.0,Dynamo Dresden,Germany,out,summer,1 Bundesliga,2017,True,free loan
VfL Wolfsburg,Ashkan Dejagah,30,Iran,Right Winger,RW,1000000.0,Without Club,,out,summer,1 Bundesliga,2017,False,
VfL Wolfsburg,Borja Mayoral,20,Spain,Centre-Forward,CF,2500000.0,Real Madrid,Spain,out,summer,1 Bundesliga,2017,True,end of loan
VfL Wolfsburg,Philipp Wollscheid,28,Germany,Centre-Back,CB,2500000.0,Stoke City,England,out,summer,1 Bundesliga,2017,True,end of loan
VfL Wolfsburg,Admir Mehmedi,26,Switzerland,Second Striker,SS,3500000.0,Bay. Leverkusen,Germany,in,winter,1 Bundesliga,2017,False,
VfL Wolfsburg,Renato Steffen,26,Switzerland,Right Winger,RW,3500000.0,FC Basel,Switzerland,in,winter,1 Bundesliga,2017,False,
VfL Wolfsburg,Mario Gómez,32,Germany,Centre-Forward,CF,6000000.0,VfB Stuttgart,Germany,out,winter,1 Bundesliga,2017,False,
VfL Wolfsburg,Marvin Stefaniak,22,Germany,Attacking Midfield,AM,1000000.0,1.FC Nuremberg,Germany,out,winter,1 Bundesliga,2017,True,free loan
VfL Wolfsburg,Paul-Georges Ntep,25,Cameroon,Left Winger,LW,4000000.0,Saint-Étienne,France,out,winter,1 Bundesliga,2017,True,free loan
VfL Wolfsburg,Kaylen Hinds,20,England,Second Striker,SS,1250000.0,Greuther Fürth,Germany,out,winter,1 Bundesliga,2017,True,free loan
AS Monaco,Keita Baldé,22,Senegal,Left Winger,LW,25000000.0,Lazio,Italy,in,summer,Ligue 1,2017,False,
AS Monaco,Youri Tielemans,20,Belgium,Central Midfield,CM,22000000.0,RSC Anderlecht,Belgium,in,summer,Ligue 1,2017,False,
AS Monaco,Terence Kongolo,23,Netherlands,Centre-Back,CB,10000000.0,Feyenoord,Netherlands,in,summer,Ligue 1,2017,False,
AS Monaco,Stevan Jovetic,27,Montenegro,Centre-Forward,CF,10000000.0,Inter,Italy,in,summer,Ligue 1,2017,False,
AS Monaco,Adama Diakhaby,21,France,Left Winger,LW,1500000.0,Stade Rennais,France,in,summer,Ligue 1,2017,False,
AS Monaco,Soualiho Meïté,23,France,Central Midfield,CM,7000000.0,Zulte Waregem,Belgium,in,summer,Ligue 1,2017,False,
AS Monaco,Jordi Mboula,18,Spain,Right Winger,RW,,Barça U19,Spain,in,summer,Ligue 1,2017,False,
AS Monaco,Jordy Gaspar,20,France,Right-Back,RB,400000.0,Olympique Lyon,France,in,summer,Ligue 1,2017,False,
AS Monaco,Diego Benaglio,33,Switzerland,Goalkeeper,GK,1000000.0,VfL Wolfsburg,Germany,in,summer,Ligue 1,2017,False,
AS Monaco,Rachid Ghezzal,25,Algeria,Right Winger,RW,8000000.0,Olympique Lyon,France,in,summer,Ligue 1,2017,False,
AS Monaco,Benjamin Mendy,23,France,Left-Back,LB,13000000.0,Man City,England,out,summer,Ligue 1,2017,False,
AS Monaco,Bernardo Silva,22,Portugal,Attacking Midfield,AM,40000000.0,Man City,England,out,summer,Ligue 1,2017,False,
AS Monaco,Tiemoué Bakayoko,22,France,Defensive Midfield,DM,16000000.0,Chelsea,England,out,summer,Ligue 1,2017,False,
AS Monaco,Allan Saint-Maximin,20,France,Left Winger,LW,3000000.0,OGC Nice,France,out,summer,Ligue 1,2017,False,
AS Monaco,Valère Germain,27,France,Centre-Forward,CF,10000000.0,Marseille,France,out,summer,Ligue 1,2017,False,
AS Monaco,Abdou Diallo,21,Senegal,Centre-Back,CB,1000000.0,1.FSV Mainz 05,Germany,out,summer,Ligue 1,2017,False,
AS Monaco,Nabil Dirar,31,Morocco,Right Winger,RW,2000000.0,Fenerbahce,Turkey,out,summer,Ligue 1,2017,False,
AS Monaco,Corentin Jean,21,France,Centre-Forward,CF,2500000.0,Toulouse,France,out,summer,Ligue 1,2017,False,
AS Monaco,Kylian Mbappé,18,France,Centre-Forward,CF,35000000.0,Paris SG,France,out,summer,Ligue 1,2017,True,free loan
AS Monaco,Youssef Aït Bennasser,21,Morocco,Central Midfield,CM,3000000.0,SM Caen,France,out,summer,Ligue 1,2017,True,free loan
AS Monaco,Irvin Cardona,19,France,Centre-Forward,CF,,Cercle Brugge,Belgium,out,summer,Ligue 1,2017,True,free loan
AS Monaco,Jonathan Mexique,22,France,Central Midfield,CM,400000.0,Cercle Brugge,Belgium,out,summer,Ligue 1,2017,True,free loan
AS Monaco,Jordy Gaspar,20,France,Right-Back,RB,400000.0,Cercle Brugge,Belgium,out,summer,Ligue 1,2017,True,free loan
AS Monaco,Rúben Vinagre,18,Portugal,Left-Back,LB,25000.0,Wolves,England,out,summer,Ligue 1,2017,True,free loan
AS Monaco,Elderson,29,Nigeria,Left-Back,LB,1000000.0,Sivasspor,Turkey,out,summer,Ligue 1,2017,True,free loan
AS Monaco,Gil Dias,20,Portugal,Right Winger,RW,2000000.0,Fiorentina,Italy,out,summer,Ligue 1,2017,True,free loan
AS Monaco,Lacina Traore,27,Cote d'Ivoire,Centre-Forward,CF,2500000.0,Amiens SC,France,out,summer,Ligue 1,2017,True,free loan
AS Monaco,Morgan De Sanctis,40,Italy,Goalkeeper,GK,250000.0,Retired,,out,summer,Ligue 1,2017,False,
AS Monaco,Pietro Pellegri,16,Italy,Centre-Forward,CF,8000000.0,Genoa,Italy,in,winter,Ligue 1,2017,False,
AS Monaco,Guido Carrillo,26,Argentina,Centre-Forward,CF,6000000.0,Southampton,England,out,winter,Ligue 1,2017,False,
AS Monaco,Jonathan Mexique,22,France,Central Midfield,CM,350000.0,Tours FC,France,out,winter,Ligue 1,2017,True,free loan
AS Monaco,Soualiho Meïté,23,France,Central Midfield,CM,7000000.0,G. Bordeaux,France,out,winter,Ligue 1,2017,True,free loan
AS Monaco,Terence Kongolo,23,Netherlands,Centre-Back,CB,10000000.0,Huddersfield,England,out,winter,Ligue 1,2017,True,free loan
AS Monaco,Elderson,30,Nigeria,Left-Back,LB,1000000.0,Cercle Brugge,Belgium,out,winter,Ligue 1,2017,True,free loan
AS Saint-Étienne,Loïs Diony,24,France,Centre-Forward,CF,3000000.0,Dijon,France,in,summer,Ligue 1,2017,False,
AS Saint-Étienne,Assane Dioussé,19,Senegal,Defensive Midfield,DM,4000000.0,FC Empoli,Italy,in,summer,Ligue 1,2017,False,
AS Saint-Étienne,Gabriel Silva,26,Brazil,Left-Back,LB,2500000.0,Udinese Calcio,Italy,in,summer,Ligue 1,2017,False,
AS Saint-Étienne,Jorginho,21,Guinea-Bissau,Left Winger,LW,1500000.0,Arouca,Portugal,in,summer,Ligue 1,2017,False,
AS Saint-Étienne,Alexandros Katranis,19,Greece,Left-Back,LB,750000.0,Atromitos Athen,Greece,in,summer,Ligue 1,2017,False,
AS Saint-Étienne,Saidy Janko,21,Switzerland,Right-Back,RB,500000.0,Celtic,Scotland,in,summer,Ligue 1,2017,False,
AS Saint-Étienne,Hernani,23,Brazil,Defensive Midfield,DM,4000000.0,Zenit S-Pb,Russia,in,summer,Ligue 1,2017,True,free loan
AS Saint-Étienne,Rémy Cabella,27,France,Attacking Midfield,AM,7500000.0,Marseille,France,in,summer,Ligue 1,2017,True,free loan
AS Saint-Étienne,Kévin Malcuit,25,France,Right-Back,RB,3000000.0,LOSC Lille,France,out,summer,Ligue 1,2017,False,
AS Saint-Étienne,Neal Maupay,20,France,Centre-Forward,CF,2000000.0,Brentford,England,out,summer,Ligue 1,2017,False,
AS Saint-Étienne,Fabien Lemoine,30,France,Defensive Midfield,DM,2000000.0,FC Lorient,France,out,summer,Ligue 1,2017,False,
AS Saint-Étienne,Benjamin Corgnet,30,France,Attacking Midfield,AM,1000000.0,R. Strasbourg,France,out,summer,Ligue 1,2017,False,
AS Saint-Étienne,Pierre-Yves Polomat,23,Martinique,Left-Back,LB,1500000.0,AJ Auxerre,France,out,summer,Ligue 1,2017,True,free loan
AS Saint-Étienne,Dylan Saint-Louis,22,Congo,Left Winger,LW,700000.0,Paris FC,France,out,summer,Ligue 1,2017,False,
AS Saint-Étienne,Arnaud Nordin,19,France,Left Winger,LW,600000.0,AS Nancy,France,out,summer,Ligue 1,2017,True,free loan
AS Saint-Étienne,Jérémy Clément,32,France,Defensive Midfield,DM,1000000.0,AS Nancy,France,out,summer,Ligue 1,2017,False,
AS Saint-Étienne,Oussama Tannane,23,Morocco,Attacking Midfield,AM,3000000.0,UD Las Palmas,Spain,out,summer,Ligue 1,2017,True,free loan
AS Saint-Étienne,Nolan Roux,29,France,Centre-Forward,CF,2500000.0,FC Metz,France,out,summer,Ligue 1,2017,False,
AS Saint-Étienne,Jorginho,21,Guinea-Bissau,Left Winger,LW,1500000.0,Chaves,Portugal,out,summer,Ligue 1,2017,True,free loan
AS Saint-Étienne,Robert Beric,26,Slovenia,Centre-Forward,CF,4500000.0,RSC Anderlecht,Belgium,out,summer,Ligue 1,2017,True,free loan
AS Saint-Étienne,Henri Saivet,26,Senegal,Attacking Midfield,AM,5000000.0,Newcastle,England,out,summer,Ligue 1,2017,True,end of loan
AS Saint-Étienne,Jordan Veretout,24,France,Central Midfield,CM,9000000.0,Aston Villa,England,out,summer,Ligue 1,2017,True,end of loan
AS Saint-Étienne,Jorginho,21,Guinea-Bissau,Left Winger,LW,1500000.0,Arouca,Portugal,out,summer,Ligue 1,2017,True,end of loan
AS Saint-Étienne,Neven Subotic,29,Germany,Centre-Back,CB,4000000.0,Bor. Dortmund,Germany,in,winter,Ligue 1,2017,False,
AS Saint-Étienne,Mathieu Debuchy,32,France,Right-Back,RB,2500000.0,Arsenal,England,in,winter,Ligue 1,2017,False,
AS Saint-Étienne,Yann M'Vila,27,France,Defensive Midfield,DM,7000000.0,Rubin Kazan,Russia,in,winter,Ligue 1,2017,False,
AS Saint-Étienne,Paul-Georges Ntep,25,Cameroon,Left Winger,LW,4000000.0,VfL Wolfsburg,Germany,in,winter,Ligue 1,2017,True,free loan
AS Saint-Étienne,Bryan Dabo,25,Burkina Faso,Central Midfield,CM,4000000.0,Fiorentina,Italy,out,winter,Ligue 1,2017,False,
AS Saint-Étienne,Alexander Söderlund,30,Norway,Centre-Forward,CF,1500000.0,Rosenborg,Norway,out,winter,Ligue 1,2017,False,
AS Saint-Étienne,Loïs Diony,25,France,Centre-Forward,CF,4500000.0,Bristol City,England,out,winter,Ligue 1,2017,True,free loan
AS Saint-Étienne,Léo Lacroix,25,Switzerland,Centre-Back,CB,3000000.0,FC Basel,Switzerland,out,winter,Ligue 1,2017,True,free loan
AS Saint-Étienne,Florentin Pogba,27,Guinea,Centre-Back,CB,4500000.0,Genclerbirligi,Turkey,out,winter,Ligue 1,2017,False,
AS Saint-Étienne,Habib Maïga,22,Cote d'Ivoire,Defensive Midfield,DM,1500000.0,Arsenal Tula,Russia,out,winter,Ligue 1,2017,True,free loan
Amiens SC,Moussa Konaté,24,Senegal,Centre-Forward,CF,4000000.0,FC Sion,Switzerland,in,summer,Ligue 1,2017,False,
Amiens SC,Bongani Zungu,24,South Africa,Central Midfield,CM,2000000.0,Vit. Guimarães,Portugal,in,summer,Ligue 1,2017,False,
Amiens SC,Prince Gouano,23,France,Centre-Back,CB,1250000.0,Atalanta BC,Italy,in,summer,Ligue 1,2017,False,
Amiens SC,Mathieu Bodmer,34,France,Defensive Midfield,DM,1000000.0,Guingamp,France,in,summer,Ligue 1,2017,False,
Amiens SC,Brighton Labeau,21,France,Centre-Forward,CF,,Monaco B,France,in,summer,Ligue 1,2017,False,
Amiens SC,Jean-Christophe Bouet,33,France,Goalkeeper,GK,200000.0,USL Dunkerque,France,in,summer,Ligue 1,2017,False,
Amiens SC,Issa Cissokho,32,Senegal,Right-Back,RB,500000.0,SCO Angers,France,in,summer,Ligue 1,2017,False,
Amiens SC,Madih Talal,19,France,Central Midfield,CM,,SCO Angers B,France,in,summer,Ligue 1,2017,False,
Amiens SC,Gaël Kakuta,26,DR Congo,Attacking Midfield,AM,1000000.0,HB CFFC,China,in,summer,Ligue 1,2017,True,free loan
Amiens SC,Jean-Luc Dompé,21,France,Left Winger,LW,900000.0,Standard Liège,Belgium,in,summer,Ligue 1,2017,True,free loan
Amiens SC,Serge Gakpé,30,Togo,Right Winger,RW,900000.0,Genoa,Italy,in,summer,Ligue 1,2017,False,
Amiens SC,Lacina Traore,27,Cote d'Ivoire,Centre-Forward,CF,2500000.0,Monaco,France,in,summer,Ligue 1,2017,True,free loan
Amiens SC,Danilo Avelar,28,Brazil,Centre-Back,CB,1500000.0,Torino,Italy,in,summer,Ligue 1,2017,True,free loan
Amiens SC,Nathan,21,Brazil,Attacking Midfield,AM,1250000.0,Chelsea,England,in,summer,Ligue 1,2017,True,free loan
Amiens SC,Sekou Baradji,33,France,Defensive Midfield,DM,250000.0,Without Club,,in,summer,Ligue 1,2017,False,
Amiens SC,Aboubakar Kamara,22,Mauritania,Centre-Forward,CF,1000000.0,Fulham,England,out,summer,Ligue 1,2017,False,
Amiens SC,Tanguy Ndombélé,20,France,Central Midfield,CM,1000000.0,Olympique Lyon,France,out,summer,Ligue 1,2017,True,loan with fee
Amiens SC,Richard Soumah,30,Guinea,Left-Back,LB,700000.0,M. Petah Tikva,Israel,out,summer,Ligue 1,2017,False,
Amiens SC,Joachim Eickmayer,24,France,Defensive Midfield,DM,300000.0,Les Herbiers VF,France,out,summer,Ligue 1,2017,False,
Amiens SC,Jordan Lefort,23,France,Left-Back,LB,700000.0,Quevilly Rouen,France,out,summer,Ligue 1,2017,True,free loan
Amiens SC,Matthieu Fontaine,30,France,Centre-Back,CB,200000.0,Red Star FC,France,out,summer,Ligue 1,2017,False,
Amiens SC,Alioune Ba,27,France,Centre-Back,CB,200000.0,Stade Lavallois,France,out,summer,Ligue 1,2017,False,
Amiens SC,Réda Rabeï,23,France,Attacking Midfield,AM,150000.0,AS Lyon-Duchère,France,out,summer,Ligue 1,2017,True,free loan
Amiens SC,Hacène Cherifi,25,France,midfield,midfield,,Vlamertinge SK,Belgium,out,summer,Ligue 1,2017,False,
Amiens SC,Nathan Dekoke,21,France,Left-Back,LB,200000.0,US Boulogne,France,out,summer,Ligue 1,2017,True,free loan
Amiens SC,Yannick Mamilonne,25,Guadeloupe,Centre-Forward,CF,200000.0,Quevilly Rouen,France,out,summer,Ligue 1,2017,True,free loan
Amiens SC,Jean Calvé,33,France,Right-Back,RB,250000.0,Without Club,,out,summer,Ligue 1,2017,False,
Amiens SC,Junior Tallo,24,Cote d'Ivoire,Centre-Forward,CF,1000000.0,LOSC Lille,France,out,summer,Ligue 1,2017,True,end of loan
Amiens SC,Stiven Mendoza,25,Colombia,Left Winger,LW,1250000.0,Corinthians,Brazil,in,winter,Ligue 1,2017,False,
Amiens SC,Brighton Labeau,22,France,Centre-Forward,CF,150000.0,US Créteil-L,France,out,winter,Ligue 1,2017,True,free loan
Amiens SC,Réda Rabeï,23,France,Attacking Midfield,AM,100000.0,Juventus Buk.,Romania,out,winter,Ligue 1,2017,True,free loan
Amiens SC,Nathan Dekoke,21,France,Left-Back,LB,200000.0,US Boulogne,France,out,winter,Ligue 1,2017,True,free loan
Dijon FCO,Benjamin Jeannot,25,France,Centre-Forward,CF,2000000.0,FC Lorient,France,in,summer,Ligue 1,2017,False,
Dijon FCO,Wesley Saïd,22,France,Centre-Forward,CF,1500000.0,Stade Rennais,France,in,summer,Ligue 1,2017,False,
Dijon FCO,Wesley Lautoa,29,France,Centre-Back,CB,2000000.0,FC Lorient,France,in,summer,Ligue 1,2017,False,
Dijon FCO,Cédric Yambéré,26,Central African Republic,Centre-Back,CB,2000000.0,G. Bordeaux,France,in,summer,Ligue 1,2017,False,
Dijon FCO,Eden Massouema,20,Congo,Defensive Midfield,DM,150000.0,Paris FC,France,in,summer,Ligue 1,2017,False,
Dijon FCO,Naïm Sliti,24,Tunisia,Left Winger,LW,1750000.0,LOSC Lille,France,in,summer,Ligue 1,2017,True,free loan
Dijon FCO,Xeka,22,Portugal,Central Midfield,CM,1250000.0,LOSC Lille,France,in,summer,Ligue 1,2017,True,free loan
Dijon FCO,Papy Djilobodji,28,Senegal,Centre-Back,CB,5000000.0,Sunderland,England,in,summer,Ligue 1,2017,True,free loan
Dijon FCO,Loïs Diony,24,France,Centre-Forward,CF,3000000.0,Saint-Étienne,France,out,summer,Ligue 1,2017,False,
Dijon FCO,Pierre Lees Melou,24,France,Central Midfield,CM,2500000.0,OGC Nice,France,out,summer,Ligue 1,2017,False,
Dijon FCO,Mamadou Thiam,22,Senegal,Centre-Forward,CF,800000.0,Barnsley FC,England,out,summer,Ligue 1,2017,False,
Dijon FCO,Jordan Lotiès,32,France,Centre-Back,CB,500000.0,KAS Eupen,Belgium,out,summer,Ligue 1,2017,False,
Dijon FCO,Enzo Basilio,22,France,Goalkeeper,GK,100000.0,Rodez AF,France,out,summer,Ligue 1,2017,True,free loan
Dijon FCO,Anthony Belmonte,21,France,Central Midfield,CM,400000.0,Levski Sofia,Bulgaria,out,summer,Ligue 1,2017,False,
Dijon FCO,Yohann Rivière,33,France,Centre-Forward,CF,250000.0,US Créteil-L,France,out,summer,Ligue 1,2017,False,
Dijon FCO,Jérémie Bela,24,Angola,Left Winger,LW,1250000.0,Albacete,Spain,out,summer,Ligue 1,2017,False,
Dijon FCO,Jessy Benet,22,France,Central Midfield,CM,300000.0,Grenoble,France,out,summer,Ligue 1,2017,True,free loan
Dijon FCO,Yunis Abdelhamid,29,Morocco,Centre-Back,CB,1000000.0,Stade Reims,France,out,summer,Ligue 1,2017,False,
Dijon FCO,Marvin Martin,29,France,Attacking Midfield,AM,500000.0,LOSC Lille,France,out,summer,Ligue 1,2017,True,end of loan
Dijon FCO,Ádám Lang,24,Hungary,Centre-Back,CB,1250000.0,AS Nancy,France,out,winter,Ligue 1,2017,True,free loan
