fifa_version,player_positions,overall,potential,value_eur,height_cm,weight_kg,club_name,club_position,club_contract_valid_until_year,nationality_name,nation_position,preferred_foot,weak_foot,skill_moves,international_reputation,work_rate,player_tags,player_traits,pace,shooting,passing,dribbling,defending,physic,attacking_crossing,attacking_finishing,attacking_heading_accuracy,attacking_short_passing,attacking_volleys,skill_dribbling,skill_curve,skill_fk_accuracy,skill_long_passing,skill_ball_control,movement_acceleration,movement_sprint_speed,movement_agility,movement_reactions,movement_balance,power_shot_power,power_jumping,power_stamina,power_strength,power_long_shots,mentality_aggression,mentality_interceptions,mentality_positioning,mentality_vision,mentality_penalties,mentality_composure,defending_marking_awareness,defending_standing_tackle,defending_sliding_tackle,goalkeeping_diving,goalkeeping_handling,goalkeeping_kicking,goalkeeping_positioning,goalkeeping_reflexes,goalkeeping_speed,ls,st,rs,lw,lf,cf,rf,rw,lam,cam,ram,lm,lcm,cm,rcm,rm,lwb,ldm,cdm,rdm,rwb,lb,lcb,cb,rcb,rb,gk,name
18.0,"CAM, ST",74,81,8000000.0,182,74,Lokomotiv Moskva,CF,2021.0,Russia,SUB,Left,3,3,1,Medium/Medium,,Flair,73.0,67.0,71.0,74.0,30.0,64.0,65,70,53,75,62,76,64,53,71,73,71,75,77,68,67,65,58,74,68,68,43,36,66,76,57,67.0,22,28,29,8,8,9,12,15,,68+1,68+1,68+1,72,71,71,71,72,73+1,73+1,73+1,72+1,69+1,69+1,69+1,72+1,56+1,54+1,54+1,54+1,56+1,52+1,44+1,44+1,44+1,52+1,17+1,Aleksey Miranchuk
18.0,LB,74,79,6500000.0,191,87,Bologna,LB,2019.0,Italy,,Left,3,2,1,Medium/Medium,,,78.0,38.0,66.0,67.0,71.0,78.0,78,26,68,68,37,68,64,35,68,69,72,82,66,66,45,59,64,88,79,41,66,72,58,58,31,72.0,66,74,74,14,14,13,7,6,,58+1,58+1,58+1,63,61,61,61,63,62+1,62+1,62+1,67+1,66+1,66+1,66+1,67+1,74+1,71+1,71+1,71+1,74+1,73+1,71+1,71+1,71+1,73+1,17+1,Adam Masina
18.0,CB,74,78,6000000.0,192,82,Deportivo Alavés,LCB,2021.0,Brazil,,Right,2,2,1,Medium/High,,Power Header,68.0,26.0,38.0,53.0,75.0,78.0,24,15,70,54,12,50,16,18,52,52,65,71,61,68,52,43,76,70,84,38,72,74,22,22,35,64.0,77,75,72,13,10,9,9,11,,45+1,45+1,45+1,44,44,44,44,44,44+1,44+1,44+1,46+1,50+1,50+1,50+1,46+1,62+1,65+1,65+1,65+1,62+1,65+1,73+1,73+1,73+1,65+1,17+1,Rodrigo Ely
18.0,GK,74,74,3800000.0,189,81,Alanyaspor,SUB,2020.0,France,,Right,1,1,2,Medium/Medium,,"Puncher, Comes For Crosses",,,,,,,14,11,12,42,13,12,13,15,34,23,58,57,39,74,57,21,69,32,79,13,29,28,18,39,23,58.0,14,13,12,74,71,79,72,75,57.0,29+1,29+1,29+1,30,30,30,30,30,32+1,32+1,32+1,32+1,32+1,32+1,32+1,32+1,30+1,32+1,32+1,32+1,30+1,29+1,30+1,30+1,30+1,29+1,73+1,Rémy Riou
18.0,"RW, LW",73,86,7000000.0,171,66,Ajax,RW,2019.0,Netherlands,,Right,4,4,1,High/Medium,,"Flair, Speed Dribbler (AI)",86.0,63.0,65.0,81.0,36.0,62.0,70,64,52,69,67,83,68,58,44,78,87,86,87,64,83,65,66,67,60,59,62,45,57,72,66,75.0,33,32,27,5,6,14,7,12,,67+1,67+1,67+1,73,71,71,71,73,71+1,71+1,71+1,72+1,64+1,64+1,64+1,72+1,59+1,53+1,53+1,53+1,59+1,55+1,48+1,48+1,48+1,55+1,14+1,Justin Kluivert
18.0,"CDM, CM",73,79,4700000.0,180,82,Levante,SUB,2021.0,Côte d'Ivoire,SUB,Right,3,3,1,High/High,,Long Shot Taker (AI),74.0,58.0,67.0,69.0,71.0,77.0,59,52,61,74,52,66,59,65,69,72,76,72,75,67,75,70,69,84,76,67,74,72,57,63,42,59.0,67,77,73,15,15,15,10,11,,64+1,64+1,64+1,66,66,66,66,66,67+1,67+1,67+1,67+1,69+1,69+1,69+1,67+1,72+1,72+1,72+1,72+1,72+1,72+1,71+1,71+1,71+1,72+1,19+1,Cheick Doucouré
18.0,"CAM, ST, LM, RM",73,79,5500000.0,193,87,FC Augsburg,CAM,2022.0,Austria,SUB,Left,3,3,2,High/Low,,"Power Free-Kick, Long Shot Taker (AI)",67.0,73.0,70.0,72.0,40.0,69.0,65,69,70,73,66,73,82,78,68,76,65,69,66,71,52,80,50,69,75,78,58,33,72,68,64,65.0,35,40,38,10,6,9,16,6,,72+1,72+1,72+1,71,72,72,72,71,72+1,72+1,72+1,71+1,68+1,68+1,68+1,71+1,57+1,57+1,57+1,57+1,57+1,55+1,51+1,51+1,51+1,55+1,16+1,Michael Gregoritsch
18.0,ST,73,79,5500000.0,182,81,Bordeaux,SUB,2020.0,France,,Left,3,2,1,High/Medium,,,69.0,70.0,63.0,71.0,32.0,75.0,62,75,72,70,73,70,58,52,51,72,67,71,72,72,64,70,80,78,75,58,68,17,76,63,66,72.0,38,29,16,14,15,9,14,9,,72+1,72+1,72+1,70,71,71,71,70,69+1,69+1,69+1,69+1,63+1,63+1,63+1,69+1,52+1,51+1,51+1,51+1,52+1,49+1,47+1,47+1,47+1,49+1,19+1,Gaëtan Laborde
18.0,"RM, LM, ST",73,79,5500000.0,164,60,Lorient,RM,2020.0,France,,Right,3,3,1,High/Medium,#Speedster,,91.0,68.0,61.0,79.0,29.0,51.0,65,73,38,68,54,81,57,50,54,76,91,91,80,65,92,65,65,61,52,66,32,38,69,54,55,63.0,27,23,29,14,12,8,14,14,,68+1,68+1,68+1,74,72,72,72,74,70+1,70+1,70+1,72+1,62+1,62+1,62+1,72+1,56+1,49+1,49+1,49+1,56+1,52+1,40+1,40+1,40+1,52+1,19+1,Jimmy Cabot
18.0,"CB, RB",73,79,4700000.0,187,85,Gent,RCB,2021.0,France,,Right,2,2,1,Medium/Medium,,,65.0,28.0,60.0,58.0,72.0,77.0,67,20,73,67,25,53,34,33,66,63,60,69,61,68,57,44,72,73,79,27,76,73,39,51,36,67.0,72,72,73,11,15,13,10,10,,50+1,50+1,50+1,54,52,52,52,54,54+1,54+1,54+1,58+1,60+1,60+1,60+1,58+1,69+1,69+1,69+1,69+1,69+1,70+1,72+1,72+1,72+1,70+1,18+1,Samuel Gigot
18.0,"CB, CDM",73,78,4500000.0,191,81,Burnley,RCB,2019.0,England,,Right,4,2,1,Medium/Medium,,"Long Passer (AI), Power Header",63.0,43.0,61.0,64.0,73.0,77.0,56,36,73,68,40,62,51,57,69,67,63,63,62,69,60,63,77,76,80,38,71,71,40,51,52,74.0,71,75,72,14,8,12,9,7,,57+1,57+1,57+1,57,57,57,57,57,58+1,58+1,58+1,60+1,63+1,63+1,63+1,60+1,68+1,70+1,70+1,70+1,68+1,69+1,72+1,72+1,72+1,69+1,16+1,James Tarkowski
18.0,"CF, CAM",73,78,5500000.0,186,78,SC Freiburg,LW,2020.0,Germany,,Right,3,3,1,High/High,,,67.0,68.0,68.0,76.0,43.0,66.0,63,68,59,76,66,75,63,52,59,79,68,67,77,71,66,72,59,82,64,65,54,48,74,72,59,62.0,31,45,42,14,16,10,15,13,,70+1,70+1,70+1,72,73,73,73,72,73+1,73+1,73+1,72+1,70+1,70+1,70+1,72+1,61+1,59+1,59+1,59+1,61+1,58+1,52+1,52+1,52+1,58+1,20+1,Janik Haberer
18.0,"CDM, CM",73,77,,172,66,,,,Poland,SUB,Right,2,3,1,Medium/High,,,72.0,46.0,64.0,67.0,70.0,77.0,55,42,55,70,47,61,46,46,71,68,70,73,84,64,81,50,62,86,68,46,90,77,62,67,43,75.0,69,70,69,11,14,7,10,5,,58+1,58+1,58+1,62,61,61,61,62,64+1,64+1,64+1,65+1,68+1,68+1,68+1,65+1,70+1,72+1,72+1,72+1,70+1,70+1,70+1,70+1,70+1,70+1,16+1,Jacek Goralski
18.0,"CM, RM",73,77,5000000.0,185,69,Nice,SUB,2021.0,France,,Right,3,3,1,High/Medium,,,70.0,62.0,75.0,75.0,49.0,69.0,76,66,46,76,52,76,69,61,74,77,69,70,69,74,58,61,59,77,68,59,64,48,74,76,49,75.0,49,51,49,14,6,12,9,10,,67+1,67+1,67+1,73,72,72,72,73,74+1,74+1,74+1,74+1,72+1,72+1,72+1,74+1,65+1,64+1,64+1,64+1,65+1,62+1,56+1,56+1,56+1,62+1,17+1,Pierre Lees-Melou
18.0,GK,73,75,3200000.0,188,88,Queens Park Rangers,GK,2020.0,England,,Right,2,1,1,Medium/Medium,,GK Up for Corners,,,,,,,14,11,17,22,13,14,11,11,15,23,59,59,33,65,44,46,82,41,66,13,37,24,17,43,37,42.0,15,12,17,77,69,68,74,73,59.0,29+1,29+1,29+1,28,29,29,29,28,28+1,28+1,28+1,29+1,27+1,27+1,27+1,29+1,28+1,27+1,27+1,27+1,28+1,28+1,29+1,29+1,29+1,28+1,72+1,Alex Smithies
18.0,"CM, CDM, CAM",72,84,5500000.0,176,74,Tottenham Hotspur,SUB,2022.0,England,,Right,3,2,1,Medium/Medium,,,72.0,57.0,73.0,72.0,55.0,64.0,62,54,45,79,50,71,65,60,75,73,75,70,77,68,73,63,54,70,65,62,58,58,62,76,51,73.0,51,62,53,8,11,14,13,10,,63+1,63+1,63+1,69,68,68,68,69,71+1,71+1,71+1,70+1,71+1,71+1,71+1,70+1,65+1,66+1,66+1,66+1,65+1,63+1,59+1,59+1,59+1,63+1,17+1,Harry Winks
18.0,GK,72,82,3800000.0,193,84,Metz,GK,2020.0,France,,Left,2,1,1,Medium/Medium,,"Injury Free, Cautious With Crosses, Saves with Feet",,,,,,,21,13,15,25,14,23,19,15,28,22,27,26,34,65,33,22,57,25,67,16,27,14,9,27,22,32.0,15,18,20,75,70,62,72,71,26.0,24+1,24+1,24+1,24,24,24,24,24,25+1,25+1,25+1,25+1,26+1,26+1,26+1,25+1,24+1,26+1,26+1,26+1,24+1,24+1,27+1,27+1,27+1,24+1,71+1,Thomas Didillon
18.0,"CAM, RW, LW",72,82,5000000.0,175,64,Manchester City,SUB,2021.0,Ukraine,,Left,3,4,1,Medium/Medium,,"Avoids Using Weaker Foot, Flair, Technical Dribbler (AI)",72.0,61.0,75.0,75.0,58.0,58.0,78,58,52,72,60,76,78,74,76,70,75,70,80,70,80,69,65,59,56,62,59,66,64,78,59,61.0,51,62,59,15,11,13,11,11,,65+1,65+1,65+1,71,69,69,69,71,71+1,71+1,71+1,71+1,70+1,70+1,70+1,71+1,67+1,66+1,66+1,66+1,67+1,65+1,60+1,60+1,60+1,65+1,18+1,Oleksandr Zinchenko
18.0,"RW, ST",72,80,4600000.0,183,73,Lille,ST,2022.0,Côte d'Ivoire,RW,Left,3,4,1,High/Medium,#Acrobat,"Selfish, Finesse Shot, Technical Dribbler (AI)",85.0,64.0,59.0,79.0,22.0,53.0,66,62,37,59,60,77,76,65,44,78,89,82,90,78,75,72,63,61,54,61,38,25,72,59,58,65.0,19,20,19,11,14,11,6,8,,67+1,67+1,67+1,72,71,71,71,72,69+1,69+1,69+1,70+1,60+1,60+1,60+1,70+1,52+1,45+1,45+1,45+1,52+1,48+1,36+1,36+1,36+1,48+1,17+1,Nicolas Pépé
18.0,"LB, LM, LWB, CM",72,79,3700000.0,170,72,Bristol City,LB,2019.0,England,,Left,4,3,1,High/Medium,,,85.0,60.0,65.0,70.0,69.0,74.0,67,61,68,66,45,68,65,57,62,67,84,85,82,67,85,60,90,81,75,61,61,68,63,65,61,65.0,65,73,69,13,14,14,9,14,,66+1,66+1,66+1,68,67,67,67,68,67+1,67+1,67+1,69+1,67+1,67+1,67+1,69+1,71+1,68+1,68+1,68+1,71+1,71+1,70+1,70+1,70+1,71+1,19+1,Joe Bryan
18.0,"CDM, CM",72,78,3600000.0,181,84,Fulham,SUB,2020.0,Belgium,,Right,3,2,1,High/Medium,,Injury Prone,75.0,49.0,66.0,67.0,69.0,75.0,61,27,62,73,43,64,45,46,68,70,77,74,74,70,64,77,85,78,74,70,73,71,62,68,46,66.0,67,72,70,12,11,10,13,15,,61+1,61+1,61+1,64,64,64,64,64,66+1,66+1,66+1,66+1,69+1,69+1,69+1,66+1,70+1,71+1,71+1,71+1,70+1,70+1,71+1,71+1,71+1,70+1,19+1,Ibrahima Cissé
18.0,"LM, RM, ST, CAM",72,76,4100000.0,189,83,Hannover 96,SUB,2018.0,Turkey,,Right,3,3,1,Medium/Medium,,,73.0,70.0,63.0,73.0,25.0,69.0,69,72,68,71,56,73,45,28,53,75,76,71,76,69,67,74,80,71,69,70,64,22,72,63,56,52.0,15,24,18,6,12,13,8,15,,71+1,71+1,71+1,72,72,72,72,72,70+1,70+1,70+1,71+1,63+1,63+1,63+1,71+1,52+1,49+1,49+1,49+1,52+1,48+1,43+1,43+1,43+1,48+1,17+1,Kenan Karaman
18.0,"RM, CAM, RW, LW",71,83,4200000.0,179,66,Schalke 04,RW,2021.0,Morocco,,Right,3,4,1,High/Low,#Dribbler,"Selfish, Flair, Technical Dribbler (AI)",75.0,56.0,70.0,81.0,33.0,39.0,64,53,46,75,63,86,70,54,74,75,83,69,82,55,81,66,57,49,31,51,42,29,63,68,52,69.0,29,36,29,15,13,10,13,6,,62+1,62+1,62+1,70,68,68,68,70,71+1,71+1,71+1,70+1,65+1,65+1,65+1,70+1,53+1,51+1,51+1,51+1,53+1,49+1,40+1,40+1,40+1,49+1,16+1,Amine Harit
18.0,"RM, ST, CAM, LM",71,81,3800000.0,172,68,Birmingham City,LM,2018.0,Côte d'Ivoire,,Right,3,3,1,High/Low,,"Finesse Shot, Speed Dribbler (AI)",75.0,70.0,68.0,75.0,43.0,65.0,69,64,59,70,59,75,73,64,61,73,79,72,81,66,75,80,63,59,71,80,56,41,72,67,55,60.0,43,42,34,15,8,9,14,16,,70+1,70+1,70+1,72,71,71,71,72,71+1,71+1,71+1,70+1,66+1,66+1,66+1,70+1,58+1,56+1,56+1,56+1,58+1,55+1,52+1,52+1,52+1,55+1,19+1,Jérémie Boga
18.0,"RM, RW, LM",71,80,3600000.0,178,75,Hertha BSC,RES,2018.0,Austria,RM,Right,3,4,1,Medium/Medium,,"Injury Prone, Flair, Technical Dribbler (AI)",89.0,69.0,67.0,76.0,55.0,68.0,69,67,48,67,66,77,75,64,64,75,88,90,81,57,74,72,56,62,71,73,70,56,55,66,67,72.0,55,57,50,8,13,11,8,8,,67+1,67+1,67+1,72,69,69,69,72,70+1,70+1,70+1,70+1,66+1,66+1,66+1,70+1,64+1,62+1,62+1,62+1,64+1,63+1,59+1,59+1,59+1,63+1,15+1,Valentino Lazaro
18.0,ST,71,80,3700000.0,171,69,Brentford,ST,2021.0,France,,Right,3,3,1,High/Medium,,,80.0,68.0,62.0,74.0,33.0,56.0,63,73,57,64,65,74,63,55,57,70,84,77,84,70,79,69,64,61,59,55,39,26,75,62,68,48.0,29,34,33,11,12,7,8,14,,70+1,70+1,70+1,71,71,71,71,71,69+1,69+1,69+1,70+1,62+1,62+1,62+1,70+1,54+1,49+1,49+1,49+1,54+1,51+1,44+1,44+1,44+1,51+1,18+1,Neal Maupay
18.0,"CDM, RB",71,80,3200000.0,186,79,Dynamo Dresden,RB,2018.0,Germany,,Right,3,2,1,Medium/Medium,,,64.0,51.0,63.0,67.0,70.0,72.0,54,46,66,73,48,65,41,43,70,70,66,63,66,72,65,62,66,68,75,51,71,69,53,60,45,65.0,70,72,69,14,11,6,15,8,,61+1,61+1,61+1,62,62,62,62,62,64+1,64+1,64+1,64+1,67+1,67+1,67+1,64+1,67+1,70+1,70+1,70+1,67+1,68+1,70+1,70+1,70+1,68+1,18+1,Paul Seguin
18.0,CB,71,79,3000000.0,185,75,Southampton,SUB,2022.0,England,,Right,3,2,1,Medium/Medium,,,61.0,41.0,55.0,62.0,72.0,69.0,47,36,68,66,34,60,55,58,53,66,57,64,60,65,58,49,67,66,74,42,63,72,47,44,42,65.0,71,74,69,13,10,11,13,10,,55+1,55+1,55+1,55,55,55,55,55,56+1,56+1,56+1,57+1,59+1,59+1,59+1,57+1,65+1,66+1,66+1,66+1,65+1,66+1,70+1,70+1,70+1,66+1,17+1,Jack Stephens
18.0,CB,71,77,2800000.0,188,87,Salzburg,RCB,2020.0,Croatia,,Right,3,2,1,Medium/Medium,,,64.0,38.0,46.0,53.0,70.0,77.0,28,32,72,62,32,54,28,31,43,53,64,64,47,55,62,48,74,75,81,35,71,63,60,45,38,66.0,69,75,72,8,9,9,10,8,,54+1,54+1,54+1,50,53,53,53,50,52+1,52+1,52+1,53+1,55+1,55+1,55+1,53+1,61+1,63+1,63+1,63+1,61+1,63+1,70+1,70+1,70+1,63+1,14+1,Duje Caleta-Car
18.0,"CB, RB, CDM",71,75,2600000.0,184,78,Wolverhampton Wanderers,CB,2018.0,England,,Right,3,2,1,Medium/Medium,,"Dives Into Tackles (AI), Leadership, Long Shot Taker (AI)",60.0,66.0,64.0,64.0,70.0,74.0,60,62,66,69,65,64,52,59,65,67,57,62,59,64,60,73,58,75,71,69,83,71,59,63,62,73.0,66,74,71,8,15,10,12,8,,65+1,65+1,65+1,63,64,64,64,63,64+1,64+1,64+1,64+1,67+1,67+1,67+1,64+1,68+1,70+1,70+1,70+1,68+1,68+1,70+1,70+1,70+1,68+1,17+1,Conor Coady
18.0,ST,71,74,3000000.0,190,88,FC Union Berlin,ST,2020.0,Germany,,Right,3,2,1,Medium/Medium,#Strength,"Backs Into Player, Target Forward",72.0,69.0,51.0,64.0,29.0,80.0,52,72,71,54,62,65,45,47,48,66,67,76,58,69,58,75,71,72,86,60,79,24,70,50,58,69.0,15,38,13,6,14,13,8,12,,70+1,70+1,70+1,64,66,66,66,64,62+1,62+1,62+1,63+1,57+1,57+1,57+1,63+1,48+1,47+1,47+1,47+1,48+1,46+1,47+1,47+1,47+1,46+1,17+1,Sebastian Polter
18.0,ST,70,83,3400000.0,181,75,Eintracht Frankfurt,SUB,2019.0,Serbia,,Right,4,3,1,Medium/Medium,,Chip Shot (AI),76.0,68.0,59.0,72.0,27.0,63.0,63,67,64,59,66,72,68,38,53,74,74,77,70,73,63,77,60,64,68,64,52,23,65,63,60,70.0,21,26,16,8,7,12,9,13,,69+1,69+1,69+1,69,69,69,69,69,67+1,67+1,67+1,68+1,60+1,60+1,60+1,68+1,50+1,47+1,47+1,47+1,50+1,47+1,42+1,42+1,42+1,47+1,16+1,Luka Jović
18.0,GK,70,81,2400000.0,196,84,Strasbourg,GK,2021.0,France,,Right,2,1,1,Medium/Medium,,,,,,,,,12,12,20,30,15,19,13,16,23,21,37,41,28,66,42,19,50,25,71,19,17,20,11,26,22,25.0,15,15,14,70,68,65,67,73,39.0,26+1,26+1,26+1,25,25,25,25,25,26+1,26+1,26+1,26+1,26+1,26+1,26+1,26+1,25+1,26+1,26+1,26+1,25+1,25+1,27+1,27+1,27+1,25+1,69+1,Bingourou Kamara
18.0,CM,70,80,2800000.0,182,80,Lille,SUB,2021.0,Mali,,Right,3,2,1,High/Medium,,"Flair, Long Shot Taker (AI)",78.0,56.0,67.0,71.0,61.0,64.0,62,40,60,72,35,70,50,59,70,72,79,77,75,65,81,80,62,69,64,72,60,65,63,68,58,66.0,54,66,63,12,8,8,12,8,,63+1,63+1,63+1,67,67,67,67,67,68+1,68+1,68+1,68+1,69+1,69+1,69+1,68+1,67+1,66+1,66+1,66+1,67+1,66+1,63+1,63+1,63+1,66+1,16+1,Yves Bissouma
18.0,GK,70,77,1800000.0,193,85,Aston Villa,GK,2018.0,England,,Right,2,1,1,Medium/Medium,,,,,,,,,17,11,17,27,15,16,16,17,35,18,45,36,55,57,27,24,52,45,66,16,24,17,11,46,42,22.0,13,17,20,71,72,67,67,74,40.0,24+1,24+1,24+1,25,25,25,25,25,28+1,28+1,28+1,27+1,29+1,29+1,29+1,27+1,26+1,28+1,28+1,28+1,26+1,26+1,26+1,26+1,26+1,26+1,69+1,Sam Johnstone
18.0,ST,70,77,2500000.0,187,82,Genk,SUB,2021.0,Denmark,,Left,3,2,1,Medium/Medium,,,71.0,69.0,55.0,67.0,28.0,64.0,59,73,64,59,63,64,51,45,52,70,68,73,71,65,73,67,54,68,73,63,40,24,73,52,63,66.0,17,30,24,12,13,10,14,7,,69+1,69+1,69+1,66,67,67,67,66,64+1,64+1,64+1,65+1,58+1,58+1,58+1,65+1,49+1,46+1,46+1,46+1,49+1,47+1,42+1,42+1,42+1,47+1,17+1,Marcus Ingvartsen
18.0,CM,70,77,2500000.0,187,72,SC Heerenveen,RCM,2019.0,Norway,,Right,3,2,1,High/High,#Engine,,67.0,58.0,64.0,70.0,66.0,80.0,62,58,71,68,51,68,51,48,65,74,68,67,68,72,68,65,78,93,74,55,78,70,70,64,46,70.0,62,68,60,13,14,10,7,13,,67+1,67+1,67+1,67,67,67,67,67,67+1,67+1,67+1,69+1,69+1,69+1,69+1,69+1,69+1,70+1,70+1,70+1,69+1,69+1,69+1,69+1,69+1,69+1,18+1,Morten Thorsby
18.0,"CM, CB",69,82,2000000.0,183,76,Crotone,RCM,2018.0,Italy,,Left,2,2,1,Medium/High,,,61.0,50.0,68.0,70.0,64.0,73.0,62,39,60,74,52,68,66,54,70,74,54,66,73,63,75,66,58,78,78,59,58,63,43,68,52,69.0,60,70,64,13,14,9,14,16,,58+1,58+1,58+1,62,61,61,61,62,64+1,64+1,64+1,64+1,68+1,68+1,68+1,64+1,67+1,68+1,68+1,68+1,67+1,66+1,66+1,66+1,66+1,66+1,19+1,Rolando Mandragora
18.0,LB,69,80,1600000.0,183,70,Southampton,SUB,2022.0,England,,Left,2,2,1,Medium/Medium,,,75.0,37.0,60.0,64.0,66.0,68.0,72,36,56,64,37,64,63,62,62,61,72,78,72,59,63,34,61,72,68,38,63,67,49,40,51,59.0,64,71,68,10,15,8,11,14,,52+1,52+1,52+1,59,55,55,55,59,56+1,56+1,56+1,61+1,58+1,58+1,58+1,61+1,68+1,64+1,64+1,64+1,68+1,68+1,65+1,65+1,65+1,68+1,17+1,Matt Targett
18.0,"CDM, CM",69,79,1500000.0,177,72,Leeds United,LDM,2021.0,England,,Right,3,2,1,Medium/High,,"Dives Into Tackles (AI), Long Shot Taker (AI)",68.0,61.0,63.0,65.0,66.0,75.0,57,55,58,68,49,63,52,69,67,65,66,69,68,64,70,73,74,75,75,68,74,67,57,58,58,62.0,63,69,71,8,8,8,12,14,,63+1,63+1,63+1,63,63,63,63,63,63+1,63+1,63+1,63+1,65+1,65+1,65+1,63+1,67+1,68+1,68+1,68+1,67+1,67+1,68+1,68+1,68+1,67+1,16+1,Kalvin Phillips
18.0,"CDM, CM",69,77,1300000.0,188,74,Strasbourg,LDM,2021.0,Côte d'Ivoire,,Right,3,3,1,Medium/Medium,,,62.0,45.0,61.0,62.0,69.0,64.0,51,40,60,73,47,61,46,44,66,67,64,61,55,65,60,60,54,57,64,40,75,71,46,52,49,65.0,68,72,67,13,7,7,14,8,,56+1,56+1,56+1,58,58,58,58,58,59+1,59+1,59+1,60+1,62+1,62+1,62+1,60+1,65+1,68+1,68+1,68+1,65+1,65+1,68+1,68+1,68+1,65+1,16+1,Jean-Eudes Aholou
18.0,"LM, CAM",69,75,1400000.0,176,75,VfL Bochum 1848,LCM,2018.0,Austria,,Left,3,4,1,Medium/Medium,,Flair,72.0,59.0,68.0,74.0,28.0,56.0,66,57,45,71,58,75,69,65,61,73,76,69,78,67,77,65,59,63,56,60,46,29,59,68,48,44.0,22,25,34,15,12,13,10,12,,63+1,63+1,63+1,69,67,67,67,69,68+1,68+1,68+1,68+1,63+1,63+1,63+1,68+1,53+1,50+1,50+1,50+1,53+1,50+1,41+1,41+1,41+1,50+1,18+1,Kevin Stöger
18.0,ST,69,75,1500000.0,194,90,Midtjylland,SUB,2021.0,Norway,,Left,3,2,1,Medium/Medium,,,76.0,68.0,55.0,63.0,25.0,72.0,51,70,70,58,64,65,61,51,51,66,75,77,48,62,62,72,57,65,83,62,56,19,64,55,63,67.0,20,21,21,15,12,8,15,8,,68+1,68+1,68+1,64,65,65,65,64,62+1,62+1,62+1,63+1,56+1,56+1,56+1,63+1,47+1,44+1,44+1,44+1,47+1,45+1,42+1,42+1,42+1,45+1,18+1,Alexander Sørloth
18.0,"RB, RWB",69,74,1200000.0,173,71,Fulham,RB,2018.0,England,,Right,3,3,1,High/Medium,#Speedster,Injury Prone,92.0,51.0,63.0,71.0,62.0,67.0,68,49,52,66,51,72,62,42,60,67,93,92,80,66,75,54,63,68,69,46,60,57,60,58,65,50.0,60,69,69,16,7,8,15,9,,62+1,62+1,62+1,68,65,65,65,68,65+1,65+1,65+1,68+1,63+1,63+1,63+1,68+1,68+1,64+1,64+1,64+1,68+1,68+1,64+1,64+1,64+1,68+1,18+1,Ryan Fredericks
18.0,ST,69,74,1400000.0,195,93,SpVgg Greuther Fürth,SUB,2020.0,Germany,,Left,2,2,1,Medium/Medium,"#Aerial Threat, #Strength","Power Free-Kick, Injury Prone",56.0,67.0,48.0,59.0,30.0,77.0,28,65,76,63,60,58,46,31,47,67,45,65,46,65,34,80,54,60,91,62,67,23,67,45,56,71.0,18,34,21,14,10,15,11,15,,68+1,68+1,68+1,58,63,63,63,58,59+1,59+1,59+1,57+1,56+1,56+1,56+1,57+1,43+1,47+1,47+1,47+1,43+1,42+1,47+1,47+1,47+1,42+1,18+1,Philipp Hofmann
18.0,CB,69,74,1200000.0,195,81,GFC Ajaccio,SUB,2018.0,France,,Right,2,2,1,Medium/Medium,,,55.0,33.0,51.0,48.0,70.0,73.0,47,28,70,64,30,43,39,35,58,54,52,58,54,57,35,48,51,62,82,29,69,68,25,34,45,64.0,70,73,63,6,11,10,15,15,,47+1,47+1,47+1,45,45,45,45,45,46+1,46+1,46+1,48+1,52+1,52+1,52+1,48+1,60+1,64+1,64+1,64+1,60+1,62+1,68+1,68+1,68+1,62+1,17+1,Cédric Hountondji
18.0,CB,69,73,1100000.0,198,87,Wigan Athletic,LCB,2019.0,England,,Left,3,2,1,Low/Medium,#Strength,"Injury Free, Avoids Using Weaker Foot",35.0,33.0,53.0,46.0,69.0,79.0,43,25,70,59,22,47,48,46,60,52,34,36,31,57,26,53,59,70,89,29,69,68,37,49,48,62.0,70,68,67,15,13,7,8,10,,47+1,47+1,47+1,43,45,45,45,43,47+1,47+1,47+1,48+1,54+1,54+1,54+1,48+1,58+1,64+1,64+1,64+1,58+1,59+1,68+1,68+1,68+1,59+1,16+1,Dan Burn
18.0,ST,68,84,1800000.0,190,74,Borussia Dortmund,SUB,2019.0,Sweden,,Right,3,2,1,Medium/Medium,,,78.0,65.0,52.0,69.0,24.0,56.0,51,68,65,58,74,68,40,35,40,69,80,77,78,60,60,63,67,67,56,57,41,24,70,59,54,61.0,18,20,15,7,6,9,7,11,,67+1,67+1,67+1,66,66,66,66,66,64+1,64+1,64+1,64+1,56+1,56+1,56+1,64+1,47+1,42+1,42+1,42+1,47+1,44+1,38+1,38+1,38+1,44+1,14+1,Alexander Isak
18.0,"RM, CAM",68,84,1900000.0,188,75,Eintracht Frankfurt,SUB,2020.0,Germany,,Right,3,4,1,Medium/Medium,,"Flair, Technical Dribbler (AI)",70.0,61.0,60.0,77.0,53.0,63.0,56,63,61,63,50,80,62,60,58,81,71,69,69,58,67,62,55,63,67,59,56,47,59,62,53,51.0,52,54,55,7,12,13,8,13,,65+1,65+1,65+1,68,67,67,67,68,67+1,67+1,67+1,67+1,64+1,64+1,64+1,67+1,60+1,59+1,59+1,59+1,60+1,59+1,57+1,57+1,57+1,59+1,15+1,Aymen Barkok
