fifa_version,player_positions,overall,potential,fifa_age,height_cm,weight_kg,club_name,club_position,club_contract_valid_until_year,nationality_name,nation_position,preferred_foot,weak_foot,skill_moves,international_reputation,work_rate,body_type,player_tags,player_traits,pace,shooting,passing,dribbling,defending,physic,attacking_crossing,attacking_finishing,attacking_heading_accuracy,attacking_short_passing,attacking_volleys,skill_dribbling,skill_curve,skill_fk_accuracy,skill_long_passing,skill_ball_control,movement_acceleration,movement_sprint_speed,movement_agility,movement_reactions,movement_balance,power_shot_power,power_jumping,power_stamina,power_strength,power_long_shots,mentality_aggression,mentality_interceptions,mentality_positioning,mentality_vision,mentality_penalties,mentality_composure,defending_marking_awareness,defending_standing_tackle,defending_sliding_tackle,goalkeeping_diving,goalkeeping_handling,goalkeeping_kicking,goalkeeping_positioning,goalkeeping_reflexes,goalkeeping_speed,ls,st,rs,lw,lf,cf,rf,rw,lam,cam,ram,lm,lcm,cm,rcm,rm,lwb,ldm,cdm,rdm,rwb,lb,lcb,cb,rcb,rb,gk,name,age,fee,position,league
19.0,GK,81,84,27,186,78,Montpellier,GK,2021.0,France,,Left,3,1,2,Medium/Medium,Normal (185+),,"Puncher, Saves with Feet",,,,,,,13,11,10,17,10,11,20,19,21,23,44,40,36,78,25,18,62,34,55,10,23,24,10,41,20,63.0,17,11,12,81,76,79,81,82,42.0,23+1,23+1,23+1,25,25,25,25,25,26+1,26+1,26+1,26+1,26+1,26+1,26+1,26+1,26+1,26+1,26+1,26+1,26+1,25+1,25+1,25+1,25+1,25+1,80+1,Benjamin Lecomte,32.0,17.0,Goalkeeper,Ligue1
19.0,"CAM, ST",81,84,24,177,74,RB Leipzig,RAM,2022.0,Austria,SUB,Right,4,3,2,High/High,Normal (170-185),,"Injury Prone, Long Shot Taker (AI)",80.0,80.0,74.0,80.0,56.0,77.0,70,79,56,79,78,79,74,63,67,81,83,77,75,85,79,86,75,84,76,81,70,55,81,79,65,75.0,58,55,51,11,13,14,15,13,,78+1,78+1,78+1,79,80,80,80,79,80+1,80+1,80+1,79+1,76+1,76+1,76+1,79+1,70+1,69+1,69+1,69+1,70+1,67+1,63+1,63+1,63+1,67+1,21+1,Marcel Sabitzer,29.0,42.0,midfield - Central Midfield,EPL
19.0,CB,81,82,28,188,84,Liverpool,RCB,2021.0,Croatia,,Right,4,2,2,Medium/High,Normal (185+),,Dives Into Tackles (AI),55.0,40.0,59.0,62.0,81.0,79.0,59,33,80,69,42,63,26,18,66,67,54,55,50,75,41,63,81,68,82,34,87,81,21,56,52,70.0,77,83,85,14,14,13,10,7,,54+1,54+1,54+1,55,54,54,54,55,56+1,56+1,56+1,58+1,63+1,63+1,63+1,58+1,71+1,75+1,75+1,75+1,71+1,73+1,80+1,80+1,80+1,73+1,18+1,Dejan Lovren,33.0,20.0,Defender - Centre-Back,Ligue1
19.0,"RM, LM, LB, RW",81,82,26,174,70,Sevilla,RW,2020.0,Spain,,Left,4,3,2,High/Medium,Lean (170-185),"#Dribbler, #Crosser","Technical Dribbler (AI), Set Play Specialist, Takes Finesse Free Kicks",73.0,75.0,82.0,84.0,32.0,54.0,86,77,61,83,60,86,80,73,76,82,72,74,80,77,81,77,40,67,58,75,32,25,77,82,61,70.0,34,27,28,16,7,15,6,14,,75+1,75+1,75+1,80,79,79,79,80,80+1,80+1,80+1,80+1,74+1,74+1,74+1,80+1,59+1,55+1,55+1,55+1,59+1,55+1,44+1,44+1,44+1,55+1,18+1,Pablo Sarabia,31.0,40.0,Attack - Right Winger,EPL
19.0,LB,81,82,27,184,80,Napoli,SUB,2022.0,Algeria,,Left,4,3,2,High/Medium,Normal (170-185),,"Power Free-Kick, Giant Throw-in",77.0,64.0,77.0,78.0,78.0,76.0,85,54,70,79,52,79,77,68,74,80,71,82,72,79,62,80,73,90,71,69,74,76,69,69,76,75.0,79,81,80,12,7,8,8,13,,71+1,71+1,71+1,75,74,74,74,75,74+1,74+1,74+1,77+1,76+1,76+1,76+1,77+1,81+1,78+1,78+1,78+1,81+1,80+1,77+1,77+1,77+1,80+1,17+1,Faouzi Ghoulam,32.0,25.0,Defender - Left-Back,Ligue1
19.0,"CM, CAM, CDM",80,85,23,180,73,Olympique de Marseille,RDM,2021.0,France,,Right,4,4,2,Medium/Medium,Normal (170-185),,,75.0,74.0,79.0,78.0,73.0,76.0,78,74,69,78,70,77,75,70,83,79,77,74,79,80,69,79,75,79,76,73,72,77,77,80,68,75.0,71,73,76,6,16,16,9,9,,76+1,76+1,76+1,77,77,77,77,77,78+1,78+1,78+1,78+1,79+1,79+1,79+1,78+1,77+1,77+1,77+1,77+1,77+1,76+1,74+1,74+1,74+1,76+1,18+1,Morgan Sanson,28.0,28.0,midfield - Central Midfield,Ligue1
19.0,"ST, LW, LM",80,81,25,185,74,Villarreal,LS,2023.0,Cameroon,SUB,Right,4,3,2,High/Medium,Lean (185+),,"Finesse Shot, Speed Dribbler (AI)",84.0,79.0,68.0,80.0,27.0,69.0,77,83,75,69,72,80,62,63,58,80,86,83,79,79,75,78,71,70,78,72,43,28,83,65,69,78.0,27,14,18,10,12,12,8,14,,79+1,79+1,79+1,79,78,78,78,79,76+1,76+1,76+1,77+1,67+1,67+1,67+1,77+1,56+1,50+1,50+1,50+1,56+1,52+1,44+1,44+1,44+1,52+1,19+1,Karl Toko Ekambi,30.0,18.0,Attack - Left Winger,Ligue1
19.0,"CM, LW, RW",79,86,24,176,69,FC Barcelona,SUB,2020.0,Spain,,Right,3,3,2,Medium/Medium,Lean (170-185),,"Beat Offside Trap, Finesse Shot, Technical Dribbler (AI)",77.0,72.0,80.0,83.0,59.0,59.0,77,72,44,82,68,83,82,70,78,84,77,77,82,82,76,75,58,72,57,73,47,62,76,81,63,70.0,69,59,42,10,14,10,7,7,,73+1,73+1,73+1,79,79,79,79,79,80+1,80+1,80+1,79+1,78+1,78+1,78+1,79+1,71+1,70+1,70+1,70+1,71+1,67+1,60+1,60+1,60+1,67+1,18+1,Denis Suárez,29.0,18.0,midfield - Attacking Midfield,LaLiga
19.0,"RM, LM",79,86,20,177,69,Dynamo Kyiv,RM,2023.0,Ukraine,,Right,4,4,1,High/Medium,Lean (170-185),,,83.0,71.0,76.0,80.0,47.0,56.0,76,75,45,80,68,80,68,67,69,81,82,83,77,78,73,65,50,74,47,69,57,39,75,80,61,79.0,66,36,37,9,7,15,6,12,,71+1,71+1,71+1,78,77,77,77,78,78+1,78+1,78+1,78+1,73+1,73+1,73+1,78+1,65+1,62+1,62+1,62+1,65+1,61+1,52+1,52+1,52+1,61+1,16+1,Viktor Tsygankov,25.0,25.0,Attack - Right Winger,LaLiga
19.0,"ST, LM, RM",79,84,24,183,79,Borussia Dortmund,ST,2022.0,Germany,,Right,4,4,2,Medium/Medium,Lean (170-185),,"Long Shot Taker (AI), Technical Dribbler (AI)",81.0,80.0,71.0,83.0,43.0,65.0,66,81,54,78,79,85,68,65,62,82,82,80,83,79,75,82,59,68,68,77,55,39,81,75,75,67.0,39,48,39,8,12,10,10,9,,78+1,78+1,78+1,80,80,80,80,80,79+1,79+1,79+1,78+1,73+1,73+1,73+1,78+1,62+1,60+1,60+1,60+1,62+1,59+1,53+1,53+1,53+1,59+1,17+1,Maximilian Philipp,29.0,20.0,Attack - Second Striker,Bundesliga
19.0,GK,79,82,26,186,81,Deportivo Alavés,GK,2020.0,Spain,,Left,2,1,1,Medium/Medium,Normal (185+),,GK Long Throw,,,,,,,12,16,10,24,13,13,20,20,27,14,48,42,62,77,51,21,72,43,72,15,27,26,14,45,23,59.0,17,16,13,78,76,68,80,79,45.0,26+1,26+1,26+1,27,27,27,27,27,29+1,29+1,29+1,28+1,29+1,29+1,29+1,28+1,27+1,29+1,29+1,29+1,27+1,27+1,28+1,28+1,28+1,27+1,78+1,Fernando Pacheco,30.0,18.0,Goalkeeper,LaLiga
19.0,"CM, CDM",79,81,26,182,79,Borussia Dortmund,RCM,2022.0,Denmark,LCM,Left,4,3,1,High/High,Normal (170-185),#Engine,Long Passer (AI),75.0,73.0,75.0,74.0,78.0,83.0,67,72,80,78,66,72,71,68,77,77,73,77,72,79,74,78,86,92,78,74,84,77,75,77,60,82.0,78,77,79,8,12,11,14,15,,76+1,76+1,76+1,74,76,76,76,74,76+1,76+1,76+1,76+1,78+1,78+1,78+1,76+1,77+1,79+1,79+1,79+1,77+1,78+1,79+1,79+1,79+1,78+1,20+1,Thomas Delaney,31.0,27.0,midfield - Central Midfield,Bundesliga
19.0,"CB, LB, CDM",79,79,28,180,72,Ajax,LCB,2022.0,Netherlands,SUB,Left,4,3,3,Medium/Medium,Normal (170-185),,"Early Crosser, Long Passer (AI), Team Player, Set Play Specialist",57.0,56.0,79.0,75.0,78.0,75.0,80,46,70,81,62,72,84,62,82,79,62,53,72,84,75,68,71,83,74,62,70,82,66,76,56,81.0,77,80,76,12,9,10,14,10,,66+2,66+2,66+2,70,70,70,70,70,72+2,72+2,72+2,73+2,78+1,78+1,78+1,73+2,78+1,80-1,80-1,80-1,78+1,77+2,77+2,77+2,77+2,77+2,19+2,Daley Blind,33.0,25.0,Defender - Left-Back,Bundesliga
19.0,"CDM, CM",78,85,25,182,75,SD Eibar,RDM,2020.0,Argentina,,Right,3,3,1,Medium/High,Normal (170-185),,,72.0,62.0,70.0,71.0,76.0,79.0,62,56,58,76,59,71,63,52,74,74,71,72,66,72,70,79,76,86,73,58,85,79,61,71,64,74.0,73,82,78,10,12,7,12,11,,67+1,67+1,67+1,68,69,69,69,68,70+1,70+1,70+1,70+1,73+1,73+1,73+1,70+1,75+1,77+1,77+1,77+1,75+1,75+1,75+1,75+1,75+1,75+1,18+1,Gonzalo Escalante,30.0,5.0,midfield - Central Midfield,LaLiga
19.0,"LB, LWB, LM",78,83,25,175,80,VfL Wolfsburg,LB,2022.0,France,,Left,3,3,2,High/Medium,Stocky (170-185),,,87.0,65.0,72.0,76.0,73.0,78.0,76,64,68,74,57,76,75,56,69,76,87,87,77,73,78,73,73,84,77,65,75,76,71,71,51,72.0,67,78,78,9,7,13,8,15,,72+1,72+1,72+1,75,74,74,74,75,73+1,73+1,73+1,76+1,73+1,73+1,73+1,76+1,77+1,75+1,75+1,75+1,77+1,77+1,74+1,74+1,74+1,77+1,17+1,Jérôme Roussillon,30.0,20.0,Defender - Left-Back,Bundesliga
19.0,"CM, CDM",78,83,24,184,85,Southampton,LCM,2022.0,Gabon,,Right,3,3,2,Medium/Medium,Normal (170-185),,"Flair, Outside Foot Shot, Technical Dribbler (AI)",77.0,67.0,76.0,80.0,71.0,72.0,72,55,68,82,68,81,72,68,77,82,76,77,71,73,74,83,46,75,73,78,70,72,68,74,68,70.0,70,73,66,12,9,15,8,16,,72+1,72+1,72+1,75,75,75,75,75,76+1,76+1,76+1,76+1,77+1,77+1,77+1,76+1,74+1,75+1,75+1,75+1,74+1,73+1,71+1,71+1,71+1,73+1,18+1,Mario Lemina,29.0,15.0,midfield - Defensive Midfield,EPL
19.0,"LB, LWB",78,81,24,177,77,FC Augsburg,LB,2022.0,Germany,,Left,3,3,1,High/Medium,Normal (170-185),#Crosser,,82.0,50.0,77.0,75.0,71.0,72.0,90,40,59,76,43,73,80,67,72,78,78,85,77,79,74,75,66,85,66,46,72,69,62,70,41,71.0,69,78,75,15,12,11,8,11,,65+1,65+1,65+1,72,69,69,69,72,70+1,70+1,70+1,75+1,73+1,73+1,73+1,75+1,78+1,74+1,74+1,74+1,78+1,77+1,71+1,71+1,71+1,77+1,19+1,Philipp Max,29.0,20.0,Defender - Left-Back,Bundesliga
19.0,GK,78,78,30,187,88,Bordeaux,GK,2021.0,France,,Right,3,1,2,Medium/Medium,Normal (185+),,"Injury Free, Puncher",,,,,,,11,14,15,35,12,13,12,11,33,12,49,53,38,75,45,22,49,28,65,15,22,22,12,44,15,58.0,16,11,14,80,76,77,77,78,51.0,26+1,26+1,26+1,27,27,27,27,27,29+1,29+1,29+1,28+1,29+1,29+1,29+1,28+1,26+1,28+1,28+1,28+1,26+1,26+1,26+1,26+1,26+1,26+1,77+1,Benoît Costil,35.0,8.0,Goalkeeper,Ligue1
19.0,"ST, LM",78,78,31,185,80,Lille,ST,2020.0,France,,Right,3,4,2,Medium/Medium,Lean (170-185),,"Injury Prone, Beat Offside Trap",75.0,77.0,65.0,75.0,37.0,69.0,60,79,76,69,70,76,66,51,60,74,77,74,73,77,64,77,83,65,73,75,59,48,83,71,76,76.0,35,24,21,9,10,15,14,12,,77+1,77+1,77+1,74,76,76,76,74,74+1,74+1,74+1,72+1,68+1,68+1,68+1,72+1,56+1,55+1,55+1,55+1,56+1,53+1,51+1,51+1,51+1,53+1,19+1,Loïc Rémy,36.0,19.0,Attack - Centre-Forward,Ligue1
19.0,ST,77,83,23,192,82,Hertha BSC,SUB,2022.0,Germany,,Right,3,4,1,Medium/Medium,Lean (185+),,,74.0,76.0,52.0,70.0,44.0,77.0,40,80,78,61,76,68,65,29,45,74,71,76,65,77,60,79,70,74,77,63,82,29,81,58,72,63.0,58,39,17,12,11,7,11,14,,76+1,76+1,76+1,68,72,72,72,68,68+1,68+1,68+1,67+1,62+1,62+1,62+1,67+1,53+1,55+1,55+1,55+1,53+1,52+1,55+1,55+1,55+1,52+1,19+1,Davie Selke,28.0,20.0,Attack - Centre-Forward,Bundesliga
19.0,CB,77,83,21,182,80,FC Köln,RCB,2022.0,Spain,,Right,3,2,1,Medium/Medium,Normal (170-185),,,68.0,30.0,52.0,62.0,78.0,72.0,30,22,78,74,33,55,34,33,62,69,69,68,67,76,74,48,81,67,72,27,75,79,25,38,51,63.0,76,78,77,15,12,11,8,8,,52+1,52+1,52+1,52,52,52,52,52,54+1,54+1,54+1,55+1,60+1,60+1,60+1,55+1,68+1,72+1,72+1,72+1,68+1,70+1,76+1,76+1,76+1,70+1,18+1,Jorge Meré,26.0,10.0,Defender - Centre-Back,LaLiga
19.0,ST,77,79,25,197,84,VfL Wolfsburg,SUB,2022.0,Netherlands,SUB,Right,3,3,1,High/High,Lean (185+),"#Aerial Threat, #Strength","Power Header, Target Forward",62.0,75.0,56.0,67.0,36.0,83.0,42,79,84,70,67,64,40,37,48,76,53,69,64,76,44,80,79,84,86,62,73,34,79,62,73,78.0,37,23,26,11,9,14,16,12,,76+1,76+1,76+1,67,72,72,72,67,69+1,69+1,69+1,67+1,64+1,64+1,64+1,67+1,53+1,54+1,54+1,54+1,53+1,51+1,52+1,52+1,52+1,51+1,19+1,Wout Weghorst,30.0,30.0,Attack - Centre-Forward,EPL
19.0,ST,77,78,27,179,74,Levante,LS,2023.0,Spain,,Right,3,3,2,High/Medium,Normal (170-185),,"Injury Prone, Beat Offside Trap",79.0,77.0,62.0,75.0,40.0,71.0,66,78,72,71,78,74,41,46,48,76,78,79,78,73,76,80,75,71,73,72,65,27,81,64,78,70.0,48,35,28,15,13,15,14,8,,76+1,76+1,76+1,74,75,75,75,74,73+1,73+1,73+1,72+1,65+1,65+1,65+1,72+1,57+1,54+1,54+1,54+1,57+1,55+1,52+1,52+1,52+1,55+1,19+1,Roger Martí,32.0,10.0,Attack - Centre-Forward,LaLiga
19.0,ST,76,85,20,187,83,Ajax,SUB,2021.0,Denmark,SUB,Right,4,3,2,Medium/Low,Normal (185+),,"Flair, Power Header, Outside Foot Shot, Takes Finesse Free Kicks",75.0,78.0,61.0,75.0,29.0,67.0,42,76,70,69,74,75,67,70,54,78,72,77,75,72,67,87,71,70,76,77,38,21,72,69,75,77.0,28,24,19,7,15,13,9,7,,75+1,75+1,75+1,71,74,74,74,71,72+1,72+1,72+1,69+1,65+1,65+1,65+1,69+1,50+1,49+1,49+1,49+1,50+1,47+1,44+1,44+1,44+1,47+1,17+1,Kasper Dolberg,25.0,23.0,Attack - Centre-Forward,Bundesliga
19.0,CB,76,83,24,185,80,Boca Juniors,LCB,2022.0,Argentina,,Right,3,2,1,Medium/Medium,Normal (185+),,,62.0,38.0,53.0,61.0,76.0,78.0,45,35,76,66,27,57,32,34,56,62,60,63,65,73,65,50,90,78,80,33,70,79,34,44,44,70.0,76,75,72,7,9,7,14,16,,54+1,54+1,54+1,53,53,53,53,53,54+1,54+1,54+1,56+1,59+1,59+1,59+1,56+1,68+1,70+1,70+1,70+1,68+1,69+1,75+1,75+1,75+1,69+1,18+1,Lisandro Magallán,29.0,6.0,Defender - Centre-Back,LaLiga
19.0,"CB, CDM",76,82,24,186,75,Real Sociedad,RCB,2022.0,Spain,,Right,3,2,1,Medium/Medium,Lean (185+),,,64.0,40.0,62.0,64.0,74.0,73.0,55,39,76,76,31,58,30,35,72,73,65,63,65,76,64,45,79,72,72,37,75,80,43,51,53,69.0,65,77,78,8,12,11,9,7,,57+1,57+1,57+1,59,58,58,58,59,61+1,61+1,61+1,62+1,66+1,66+1,66+1,62+1,71+1,74+1,74+1,74+1,71+1,72+1,75+1,75+1,75+1,72+1,16+1,Diego Llorente,29.0,25.0,Defender - Centre-Back,SerieA
19.0,"CB, CDM",76,82,25,181,84,Basel,LCB,2020.0,Colombia,,Left,2,2,1,High/High,Normal (170-185),#Strength,,72.0,40.0,58.0,66.0,73.0,83.0,50,36,75,68,35,65,35,42,76,70,69,75,60,72,48,55,70,80,86,34,82,73,45,46,43,73.0,71,75,72,9,14,11,12,10,,59+1,59+1,59+1,59,59,59,59,59,59+1,59+1,59+1,62+1,65+1,65+1,65+1,62+1,70+1,73+1,73+1,73+1,70+1,71+1,75+1,75+1,75+1,71+1,18+1,Éder Balanta,30.0,6.5,midfield - Defensive Midfield,Bundesliga
19.0,"RW, RM",76,82,21,183,78,Nottingham Forest,RM,2019.0,Portugal,,Left,4,4,1,High/High,Lean (170-185),,Technical Dribbler (AI),83.0,70.0,68.0,81.0,38.0,64.0,68,69,60,72,60,83,59,61,60,80,79,86,80,72,70,72,52,72,67,74,50,34,74,72,53,72.0,42,34,28,5,6,14,7,13,,73+1,73+1,73+1,76,76,76,76,76,75+1,75+1,75+1,75+1,69+1,69+1,69+1,75+1,59+1,56+1,56+1,56+1,59+1,56+1,49+1,49+1,49+1,56+1,15+1,Gil Dias,26.0,4.0,Attack - Right Winger,Bundesliga
19.0,"LM, CAM",76,81,23,172,67,Genk,LM,2021.0,Belgium,,Right,4,4,1,High/Medium,Lean (170-185),#Acrobat,"Injury Prone, Long Shot Taker (AI), Technical Dribbler (AI)",83.0,78.0,71.0,81.0,29.0,62.0,71,79,64,73,71,82,78,69,66,75,92,76,93,69,87,76,89,73,60,79,47,18,72,71,76,84.0,40,16,18,14,8,11,7,7,,74+1,74+1,74+1,77,76,76,76,77,76+1,76+1,76+1,75+1,67+1,67+1,67+1,75+1,54+1,50+1,50+1,50+1,54+1,50+1,42+1,42+1,42+1,50+1,16+1,Leandro Trossard,28.0,30.0,Attack - Left Winger,EPL
19.0,"CF, CAM",76,81,24,178,72,Newcastle United,CF,2021.0,Spain,,Right,4,4,1,High/High,Lean (170-185),,Speed Dribbler (AI),76.0,73.0,62.0,80.0,43.0,63.0,48,78,66,69,77,82,79,60,51,78,77,75,83,76,78,66,71,77,53,64,70,35,80,69,73,73.0,45,42,28,12,12,11,14,8,,74+1,74+1,74+1,74,76,76,76,74,74+1,74+1,74+1,72+1,67+1,67+1,67+1,72+1,57+1,56+1,56+1,56+1,57+1,55+1,52+1,52+1,52+1,55+1,19+1,Ayoze Pérez,29.0,30.0,Attack - Second Striker,LaLiga
19.0,CM,76,80,25,181,85,Genk,LCM,2022.0,Ukraine,,Left,4,3,1,Medium/Medium,Stocky (170-185),#FK Specialist,"Long Shot Taker (AI), Playmaker (AI), Set Play Specialist",71.0,76.0,79.0,73.0,60.0,72.0,79,69,69,80,70,73,83,87,76,76,69,73,67,74,65,88,68,78,69,83,72,59,69,76,66,75.0,54,63,58,6,6,12,15,13,,73+1,73+1,73+1,74,74,74,74,74,75+1,75+1,75+1,75+1,75+1,75+1,75+1,75+1,70+1,69+1,69+1,69+1,70+1,68+1,65+1,65+1,65+1,68+1,17+1,Ruslan Malinovskyi,30.0,30.0,midfield - Attacking Midfield,Ligue1
19.0,CB,76,79,26,193,76,Brighton & Hove Albion,RCB,2021.0,Republic of Ireland,RCB,Right,3,2,1,Medium/High,Normal (185+),,"Injury Prone, Power Header",45.0,42.0,52.0,46.0,75.0,79.0,38,33,80,65,30,41,37,33,64,57,42,47,32,74,39,55,89,61,84,49,84,76,49,44,55,64.0,72,76,72,9,11,16,8,12,,54+1,54+1,54+1,48,51,51,51,48,51+1,51+1,51+1,51+1,59+1,59+1,59+1,51+1,62+1,69+1,69+1,69+1,62+1,65+1,75+1,75+1,75+1,65+1,17+1,Shane Duffy,31.0,12.0,Defender - Centre-Back,EPL
19.0,"RB, LB",76,78,26,178,78,Strasbourg,RB,2019.0,France,,Right,3,3,1,High/Medium,Normal (170-185),,"Flair, Long Passer (AI), Speed Dribbler (AI)",79.0,52.0,69.0,75.0,73.0,75.0,76,43,63,73,36,78,61,67,68,75,78,80,67,75,70,67,70,77,72,51,79,73,75,58,78,66.0,73,76,73,14,6,7,6,15,,66+1,66+1,66+1,70,69,69,69,70,69+1,69+1,69+1,72+1,70+1,70+1,70+1,72+1,75+1,73+1,73+1,73+1,75+1,75+1,73+1,73+1,73+1,75+1,17+1,Kenny Lala,31.0,14.0,Defender - Right-Back,Ligue1
19.0,GK,76,77,28,187,77,Sporting Gijón,GK,2022.0,Spain,,Right,3,1,1,Medium/Medium,Lean (185+),,GK Long Throw,,,,,,,22,16,20,34,18,14,14,11,32,19,47,53,68,75,53,23,77,34,67,14,24,22,11,38,23,56.0,16,15,14,76,72,70,72,79,50.0,28+1,28+1,28+1,29,28,28,28,29,30+1,30+1,30+1,30+1,30+1,30+1,30+1,30+1,29+1,30+1,30+1,30+1,29+1,29+1,29+1,29+1,29+1,29+1,75+1,Diego Mariño,33.0,2.5,Goalkeeper,LaLiga
19.0,"CB, RB",76,76,28,188,85,West Bromwich Albion,SUB,2020.0,England,,Right,2,2,2,Medium/Medium,Normal (185+),,"Injury Free, Power Header",64.0,43.0,59.0,60.0,76.0,78.0,68,49,81,65,20,55,45,24,60,67,62,65,62,70,50,57,83,81,77,14,74,75,56,51,66,68.0,76,76,75,7,8,7,7,5,,60+1,60+1,60+1,59,58,58,58,59,58+1,58+1,58+1,62+1,62+1,62+1,62+1,62+1,71+1,71+1,71+1,71+1,71+1,72+1,75+1,75+1,75+1,72+1,14+1,Craig Dawson,33.0,8.0,Defender - Centre-Back,EPL
19.0,"RB, RM, RWB",75,84,23,178,70,Caen,RB,2021.0,France,,Right,2,3,1,High/Medium,Normal (170-185),,Long Throw-in,73.0,47.0,66.0,67.0,74.0,74.0,73,40,74,72,32,66,58,42,64,71,70,75,61,68,73,65,80,78,76,45,62,73,63,56,44,69.0,68,78,77,8,14,16,13,7,,62+1,62+1,62+1,64,63,63,63,64,64+1,64+1,64+1,67+1,66+1,66+1,66+1,67+1,73+1,71+1,71+1,71+1,73+1,74+1,73+1,73+1,73+1,74+1,17+1,Frédéric Guilbert,28.0,9.0,Defender - Right-Back,Ligue1
19.0,ST,75,83,23,188,90,Beşiktaş,SUB,2022.0,Canada,ST,Right,4,3,1,High/Low,Normal (185+),#Strength,Target Forward,71.0,75.0,46.0,66.0,26.0,77.0,35,77,76,62,60,67,43,22,21,70,69,73,61,72,44,82,63,69,88,68,64,22,76,53,63,66.0,21,18,20,12,9,8,12,7,,74+1,74+1,74+1,66,70,70,70,66,65+1,65+1,65+1,63+1,55+1,55+1,55+1,63+1,46+1,44+1,44+1,44+1,46+1,44+1,45+1,45+1,45+1,44+1,17+1,Cyle Larin,28.0,11.5,Attack - Centre-Forward,LaLiga
19.0,"LM, RM, LW, RW",75,83,20,175,70,VfL Wolfsburg,LW,2021.0,Croatia,,Right,3,4,1,Medium/Medium,Lean (170-185),,,82.0,65.0,69.0,80.0,36.0,52.0,73,63,45,74,62,81,67,60,59,78,85,79,86,74,82,70,63,66,49,65,38,30,67,68,59,68.0,43,28,37,9,7,5,6,14,,68+1,68+1,68+1,75,73,73,73,75,73+1,73+1,73+1,74+1,66+1,66+1,66+1,74+1,59+1,53+1,53+1,53+1,59+1,55+1,44+1,44+1,44+1,55+1,16+1,Josip Brekalo,24.0,15.0,Attack - Left Winger,SerieA
19.0,"RW, ST, LW",75,82,22,183,77,Houston Dynamo,RM,2021.0,Honduras,,Right,4,4,1,High/Medium,Lean (170-185),#Speedster,"Dives Into Tackles (AI), Beat Offside Trap, Speed Dribbler (AI), Technical Dribbler (AI)",90.0,71.0,64.0,77.0,30.0,72.0,64,73,65,65,66,78,60,57,58,77,91,90,78,74,63,72,73,73,72,65,68,33,74,71,65,68.0,26,21,25,9,7,6,10,9,,74+1,74+1,74+1,75,75,75,75,75,73+1,73+1,73+1,74+1,66+1,66+1,66+1,74+1,56+1,52+1,52+1,52+1,56+1,53+1,46+1,46+1,46+1,53+1,16+1,Alberth Elis,27.0,6.5,Attack - Right Winger,Ligue1
19.0,"ST, RW",75,78,26,182,82,Montpellier,RS,2019.0,France,,Right,3,3,2,Medium/Medium,Stocky (170-185),,"Power Free-Kick, Diver, Avoids Using Weaker Foot, Beat Offside Trap, Selfish, Long Shot Taker (AI), Through Ball",75.0,75.0,65.0,73.0,30.0,78.0,67,74,73,70,76,73,41,71,55,73,73,76,71,69,72,80,76,75,82,72,70,23,72,68,70,73.0,31,20,24,10,14,10,8,11,,74+1,74+1,74+1,72,72,72,72,72,71+1,71+1,71+1,71+1,64+1,64+1,64+1,71+1,53+1,51+1,51+1,51+1,53+1,50+1,47+1,47+1,47+1,50+1,17+1,Andy Delort,31.0,16.0,Attack - Centre-Forward,Ligue1
19.0,"LW, LM, CAM",75,78,25,169,74,Udinese,RAM,2022.0,Venezuela,LM,Right,4,4,1,High/Medium,Stocky (170-),#Speedster,"Beat Offside Trap, Speed Dribbler (AI)",90.0,72.0,68.0,80.0,38.0,65.0,70,73,51,72,57,82,65,56,66,74,91,90,88,66,91,81,81,72,58,69,72,38,70,64,62,72.0,40,35,24,8,8,10,13,10,,72+1,72+1,72+1,75,74,74,74,75,73+1,73+1,73+1,75+1,67+1,67+1,67+1,75+1,59+1,56+1,56+1,56+1,59+1,55+1,49+1,49+1,49+1,55+1,16+1,Darwin Machís,30.0,10.0,Attack - Left Winger,LaLiga
19.0,"LB, LWB",75,75,27,186,82,Watford,SUB,2021.0,Netherlands,,Left,3,3,1,High/Medium,Normal (185+),,Speed Dribbler (AI),74.0,62.0,67.0,73.0,73.0,76.0,75,56,60,69,58,74,68,52,59,76,71,77,65,73,53,76,65,77,79,64,71,74,74,67,53,68.0,73,75,74,12,15,12,11,10,,69+1,69+1,69+1,71,71,71,71,71,70+1,70+1,70+1,72+1,70+1,70+1,70+1,72+1,74+1,72+1,72+1,72+1,74+1,74+1,72+1,72+1,72+1,74+1,19+1,Marvin Zeegelaar,32.0,4.0,Defender - Left-Back,SerieA
19.0,ST,75,75,27,187,86,SC Freiburg,LS,2020.0,Germany,,Right,4,3,1,High/High,Normal (185+),,Backs Into Player,72.0,77.0,57.0,69.0,35.0,78.0,54,79,69,64,73,71,59,44,48,68,69,75,67,74,62,81,64,77,80,72,80,35,77,59,66,69.0,27,35,28,15,7,6,16,16,,74+1,74+1,74+1,69,71,71,71,69,68+1,68+1,68+1,68+1,62+1,62+1,62+1,68+1,54+1,53+1,53+1,53+1,54+1,52+1,51+1,51+1,51+1,52+1,20+1,Florian Niederlechner,32.0,10.0,Attack - Centre-Forward,Bundesliga
